status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
969808344348274688,2018-03-03T05:35:02Z,22304275,samitbks,Pfeiffer on pfire with the best 2 shows of all time 🔥💯.  Everyone would be a better person if they watched these.  Do it.  *Cough* @archbomb *cough* https://t.co/rjQjdZa9O0,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/danpfeiffer/st…,https://t.co/rjQjdZa9O0,https://twitter.com/danpfeiffer/status/969797737536397312,,,,,,,,,28635943,archbomb,en,969797737536397000,"This was a joke, the West Wing would not have kept the Trump folks out of jail. The Wire, on the other hand, would have helped them cover their tracks better, but they definitely didn’t watch that",,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445,Illinois
969807507936948224,2018-03-03T05:31:42Z,822267554,jph_evans,Just had my double stack tonight... @mcdonalds ain’t got nothing on this... ***cough cough*** fresh beef! https://t.co/jIQCMXGlDJ,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/wendys/status/…,https://t.co/jIQCMXGlDJ,https://twitter.com/wendys/status/968571695236861952,,,,,,,,,71026122,McDonalds,en,968571695236862000,"A quarter pound of Wendy’s fresh, never frozen beef, and melty cheese for just a buck? We’re talking $1 Double Stack! https://t.co/CLjhoPlV4X",,,https://api.twitter.com/1.1/geo/id/52cd3346625199d1.json,Burlington,"Burlington, NC",city,United States,US,|,|,-79.5563689|-79.379255|-79.379255|-79.5563689|36.028627|36.028627|36.1274153|36.1274153,-79.46781195,36.07802115,North Carolina
969807380824256512,2018-03-03T05:31:12Z,704018308694028000,jesseavdo,some purp for this cough pls 😷,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0c2e6999105f8070.json,Anaheim,"Anaheim, CA",city,United States,US,|,|,-118.017789|-117.684389|-117.684389|-118.017789|33.788913|33.788913|33.896813|33.896813,-117.851089,33.842863,California
969806394949099520,2018-03-03T05:27:17Z,124065546,LCalvillo13,"Every time I cough, my dad yells “SHUT THE FUCK UP” from the living room ☺️❤️",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/54614bf2dabf5a43.json,South Houston,"South Houston, TX",city,United States,US,|,|,-95.2495579|-95.20787|-95.20787|-95.2495579|29.650964|29.650964|29.6703987|29.6703987,-95.22871395,29.66068135,Texas
969804773804294145,2018-03-03T05:20:50Z,901037160,paul_ruscher,"@soledadobrien It’s interesting that every time I see public satisfaction surveys from countries with high taxes (higher than in USA, unless you’re rich that is. *cough), like in Scandinavia, avg std of living is better than ours, and people are happier. I wonder if they’re on to something?",Twitter for iPhone,969776620314570752,26548315,soledadobrien,FALSE,FALSE,0,0,,,,,,,,,,,,,,26548315,soledadobrien,en,,,,,https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json,Eugene,"Eugene, OR",city,United States,US,|,|,-123.208615|-123.0361879|-123.0361879|-123.208615|43.988281|43.988281|44.142961|44.142961,-123.12240145,44.065621,Oregon
969802850967552000,2018-03-03T05:13:12Z,2376598304,RagManRebels,@FoxBusiness I agree... Why can't Liberals get on board of making money. (Unless Illegaly) 😏 (cough) Hillary (waiting.... ^.^) Purge soon?,Twitter for Android,969802045489340418,56413858,FoxBusiness,FALSE,FALSE,0,0,,,,,,,,,,,,,,56413858,FoxBusiness,en,,,,,https://api.twitter.com/1.1/geo/id/8fa6d7a33b83ef26.json,Paradise,"Paradise, NV",city,United States,US,|,|,-115.2092535|-115.0610763|-115.0610763|-115.2092535|35.984784|35.984784|36.137145|36.137145,-115.1351649,36.0609645,Nevada
969799791789125632,2018-03-03T05:01:03Z,870857173533852000,jmcasillas_,"some dude just came in, ordered a latte, proceeded to hack and cough very loudly in the bathroom and then walked out without his coffee and left🤣",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/013884df639610f8.json,Cedar City,"Cedar City, UT",city,United States,US,|,|,-113.1524913|-113.0321843|-113.0321843|-113.1524913|37.647433|37.647433|37.736012|37.736012,-113.0923378,37.6917225,Utah
969798177795821568,2018-03-03T04:54:38Z,224824691,clerkie,"Cough

COUGH 

We may or may not have a team announcement on monday..

Hmm i am probably not the person to know this information for sure.. just have a gut feeling",Twitter for Android,,,,FALSE,FALSE,22,2,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/88a1b7a750eeaa8d.json,Town and Country,"Town and Country, MO",city,United States,US,|,|,-90.5232883|-90.432983|-90.432983|-90.5232883|38.592875|38.592875|38.673901|38.673901,-90.47813565,38.633388,Missouri
969796454717026304,2018-03-03T04:47:47Z,2814093807,CowboyTroy1533,@CollegeHoopNews arch madness!! Cough cough I mean Illinois Invitational!😂😂,Twitter for iPhone,,469447891,CollegeHoopNews,FALSE,FALSE,1,0,,,,,,,,,,,,,,469447891,CollegeHoopNews,en,,,,,https://api.twitter.com/1.1/geo/id/741e21eeea82f00a.json,Joliet,"Joliet, IL",city,United States,US,|,|,-88.294633|-87.99039|-87.99039|-88.294633|41.444387|41.444387|41.5947247|41.5947247,-88.1425115,41.51955585,Illinois
969793697419112449,2018-03-03T04:36:50Z,2578403854,MoTheYote,*cough* @CharmHusky https://t.co/NQNQNvuVQ4,Twitter for Android,,,,TRUE,FALSE,1,0,,,twitter.com/AndreDThompson…,https://t.co/NQNQNvuVQ4,https://twitter.com/AndreDThompson/status/969347270620610560,,,,,,,,,16259615,CharmHusky,en,969347270620611000,Me leaving the pot in the sink because “it needs to soak” https://t.co/8q29xu4ua2,,,https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json,Eugene,"Eugene, OR",city,United States,US,|,|,-123.208615|-123.0361879|-123.0361879|-123.208615|43.988281|43.988281|44.142961|44.142961,-123.12240145,44.065621,Oregon
969793688842002432,2018-03-03T04:36:47Z,704486719,morganrae1596,God take this cough from my baby. 😞 i hate hearing her scream and cry cause she’s coughing my heart can’t take this anymore 😭,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/4c177f55f77521c4.json,Ozona,"Ozona, TX",city,United States,US,|,|,-101.223971|-101.192772|-101.192772|-101.223971|30.692958|30.692958|30.735624|30.735624,-101.2083715,30.714291,Texas
969791809839710208,2018-03-03T04:29:19Z,241890950,HoneyLei415,Really can’t talk bad about the migos even when they do work individually you still might catch the other migos but the most important thing the other ones not getting jealous and they not breaking up cough Beyonce ... i still Stan for you though,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5a110d312052166f.json,San Francisco,"San Francisco, CA",city,United States,US,|,|,-122.514926|-122.357031|-122.357031|-122.514926|37.708075|37.708075|37.833238|37.833238,-122.4359785,37.7706565,California
969789818631741441,2018-03-03T04:21:25Z,2901947492,kaalliiente,If this cough could go tf away ..........,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/04291149b14feb9d.json,Lancaster,"Lancaster, CA",city,United States,US,|,|,-118.280798|-118.045755|-118.045755|-118.280798|34.6309445|34.6309445|34.740709|34.740709,-118.1632765,34.68582675,California
