status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
972157903938474000,2018-03-09T17:11:20Z,876797451205784000,chadschroeder22,"@USC1620 Injury, a light bench, motivation, fatigue, etc... These dont necessarily represent how good a team was during the majority of the season",Twitter for Android,972104061989384000,631329226,USC1620,FALSE,FALSE,0,0,,,,,,,,,,,,,,631329226,USC1620,en,,,,,https://api.twitter.com/1.1/geo/id/43212288cc83156e.json,Papillion,"Papillion, NE",city,United States,US,|,|,-96.0781033|-95.962936|-95.962936|-96.0781033|41.117927|41.117927|41.183482|41.183482,-96.02051965,41.1507045,Nebraska
972156258131304000,2018-03-09T17:04:48Z,327697369,CoyneoftheRealm,"Fibromyalgia is a special case, because often it’s not just the pain or the fatigue, but the total interference with a normal life that is the issue. And some temporary relief due to non-specific factors, but it doesn’t endure. https://t.co/mG0XedIh97",Twitter for iPhone,,,,TRUE,FALSE,3,1,,,twitter.com/echevlen/statu…,https://t.co/mG0XedIh97,https://twitter.com/echevlen/status/972155375540678656,,,,,,,,,,,en,972155375540679000,"@TamarHaspel @CoyneoftheRealm Assessment of duration of analgesia is also important. Differentiating between acute vs chronic clinical pain, vs experimentally induced pain—all important variables.",,,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json,Philadelphia,"Philadelphia, PA",city,United States,US,|,|,-75.280284|-74.955712|-74.955712|-75.280284|39.871811|39.871811|40.13792|40.13792,-75.117998,40.0048655,Pennsylvania
972156056548889000,2018-03-09T17:04:00Z,768802488,BobbyMartinez33,Empathy fatigue is a very real condition. One that people need to overcome.,Twitter for Android,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c98b097b6fcb4d6.json,Severn,"Severn, MD",city,United States,US,|,|,-76.767088|-76.6421747|-76.6421747|-76.767088|39.094164|39.094164|39.214142|39.214142,-76.70463135,39.154153,Maryland
972154554065347000,2018-03-09T16:58:02Z,35900297,DRIVESMARTVA,Man Sentenced to Jail in Fatigue-Related Loudoun County Fatal Crash: https://t.co/fS9AoDdXRk,Twitter Web Client,,,,FALSE,FALSE,2,2,,,loudountribune.com/west-virginia-…,https://t.co/fS9AoDdXRk,https://www.loudountribune.com/west-virginia-man-sentenced-to-12-months-in-jail-for-causing-fatal-crash/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json,Virginia,"Virginia, USA",admin,United States,US,|,|,-83.67529|-75.16644|-75.16644|-83.67529|36.540739|36.540739|39.466012|39.466012,-79.420865,38.0033755,Virginia
972146735660270000,2018-03-09T16:26:58Z,2393657696,laurajt11,"No one deserves to live life addicted, in pain, so fatigued they can’t get out of bed, so sick they can’t eat, or withering away.  If it gets legalized no one is forcing this upon you! Just because you don’t need it in YOUR life doesn’t mean it should remain illegal.",Twitter for iPhone,972146159585284000,2393657696,laurajt11,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json,Tulsa,"Tulsa, OK",city,United States,US,|,|,-96.0656278|-95.761656|-95.761656|-96.0656278|35.968624|35.968624|36.250159|36.250159,-95.9136419,36.1093915,Oklahoma
972130361424712000,2018-03-09T15:21:54Z,47094121,JasGregory,@KrisMaffet @LouisvilleMBB The fanbase is really hurting right now. I agree that NIT attendance would be very poor by Louisville standards. Fans are fatigued by the current situation and the lack of a recognizable end to it.,Twitter for iPhone,972128719186821000,2953039731,KrisMaffet,FALSE,FALSE,0,0,,,,,,,,,,,,,,2953039731|2295041216,KrisMaffet|LouisvilleMBB,en,,,,,https://api.twitter.com/1.1/geo/id/095534ad3107e0e6.json,Louisville,"Louisville, KY",city,United States,US,|,|,-85.847503|-85.597188|-85.597188|-85.847503|38.108678|38.108678|38.282432|38.282432,-85.7223455,38.195555,Kentucky
972125465141015000,2018-03-09T15:02:26Z,783726731718976000,Kidsdoc1Rick,"So I clicked. I’m open minded and I’m tired much of the https://t.co/IDFwFrWAbk can’t just be the 3kids or the 80 hr work week.But natural is not spinal manipulation my friends and adrenal fatigue is Addison’s disease. Sigh,... no more clicking. https://t.co/ZEBDRaoMeG",Twitter for iPhone,,,,TRUE,FALSE,2,0,,,time.It|twitter.com/newlifechiro/s…,https://t.co/IDFwFrWAbk|https://t.co/ZEBDRaoMeG,http://time.It|https://twitter.com/newlifechiro/status/964642637633540097,,,,,,,,,,,en,964642637633540000,How to Get More Energy Naturally https://t.co/bA8CWFYd2c #NaturalEnergy https://t.co/CRBTjNOOHF,,,https://api.twitter.com/1.1/geo/id/61ecf520fef6ce72.json,Oakville,"Oakville, Ontario",city,Canada,CA,|,|,-79.810961|-79.479201|-79.479201|-79.810961|43.309929|43.309929|43.5264522|43.5264522,-79.645081,43.4181906,
972118278289150000,2018-03-09T14:33:53Z,735981566,Alvarado1995A,I hope my fatigue day lands tomorrow I’m really tryna go to the CoJo concert!,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/4c456186fb6d326e.json,Alvin,"Alvin, TX",city,United States,US,|,|,-95.36277|-95.18921|-95.18921|-95.36277|29.3666422|29.3666422|29.483007|29.483007,-95.27599,29.4248246,Texas
972098097202516000,2018-03-09T13:13:41Z,636437577,_gnarlykarly,i just had a morning where i legitimately could NOT wake up even through my parents waking me up multiple times and setting several alarms. shoutout to fatigue for messing up my plans every day xx,Twitter for iPhone,,,,FALSE,FALSE,17,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json,North Carolina,"North Carolina, USA",admin,United States,US,|,|,-84.3219475|-75.40012|-75.40012|-84.3219475|33.752879|33.752879|36.588118|36.588118,-79.86103375,35.1704985,North Carolina
972065600624321000,2018-03-09T11:04:33Z,755230062937596000,prayeranswrd777,"Manda takes a picture.
Manda, 'I need to keep busy for tomorrow they are testing and I already could yesterday someone fatigued on the 16th problem. Maybe I am assuming and pushing the concern.'
Airiam, 'Mom, don't let thoughts come in. You don't know. And, can't.' https://t.co/NVvm8Mumh2",Twitter for Android,972063365282624000,755230062937596000,prayeranswrd777,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DX14gAsW4AAIE8K.jpg,https://t.co/NVvm8Mumh2,https://twitter.com/prayeranswrd777/status/972065600624320512/photo/1,photo,http://pbs.twimg.com/media/DX14gAsW4AAIE8K.jpg|http://pbs.twimg.com/media/DX14gXaW4AAaUo_.jpg,https://t.co/NVvm8Mumh2|https://t.co/NVvm8Mumh2,https://twitter.com/prayeranswrd777/status/972065600624320512/photo/1|https://twitter.com/prayeranswrd777/status/972065600624320512/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/51f91ee83c9a8b40.json,Attleboro,"Attleboro, MA",city,United States,US,|,|,-71.381702|-71.206616|-71.206616|-71.381702|41.8932|41.8932|41.985356|41.985356,-71.294159,41.939278,Massachusetts
971965270553068000,2018-03-09T04:25:53Z,251702427,hammarby31,@isaiah_520 fatigue looked like an issue to me too. that’s why losing that way is so crushing.,Twitter for iPhone,971964414499832000,52730720,isaiah_520,FALSE,FALSE,1,0,,,,,,,,,,,,,,52730720,isaiah_520,en,,,,,https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json,Phoenix,"Phoenix, AZ",city,United States,US,|,|,-112.3239143|-111.9254391|-111.9254391|-112.3239143|33.29026|33.29026|33.8154652|33.8154652,-112.1246767,33.5528626,Arizona
971960478070133000,2018-03-09T04:06:50Z,2961358360,kmdenmark,The Mystery of Chronic Fatigue Syndrome | Hadassah Magazine https://t.co/Q7f54iE6fJ,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,hadassahmagazine.org/2018/02/28/mys…,https://t.co/Q7f54iE6fJ,http://www.hadassahmagazine.org/2018/02/28/mystery-chronic-fatigue-syndrome,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json,Maryland,"Maryland, USA",admin,United States,US,|,|,-79.487651|-74.986286|-74.986286|-79.487651|37.886607|37.886607|39.723622|39.723622,-77.2369685,38.8051145,Virginia
971954973482373000,2018-03-09T03:44:58Z,544186696,T_Marks24,@lerobinson_xo So now on top of fatigue... we are playing football Lmaoo,Twitter for iPhone,971940859678790000,778392709,lerobinson_xo,FALSE,FALSE,0,0,,,,,,,,,,,,,,778392709,lerobinson_xo,en,,,,,https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json,North Carolina,"North Carolina, USA",admin,United States,US,|,|,-84.3219475|-75.40012|-75.40012|-84.3219475|33.752879|33.752879|36.588118|36.588118,-79.86103375,35.1704985,North Carolina
971954732779688000,2018-03-09T03:44:00Z,119239474,kyle_sommer,"@UNC_Basketball Fatigue has been a factor all game.if they win, tomorrow vrs Duke May be ugly.",Twitter for iPhone,971954447973868000,45575375,UNC_Basketball,FALSE,FALSE,2,0,,,,,,,,,,,,,,45575375,UNC_Basketball,en,,,,,https://api.twitter.com/1.1/geo/id/20b60eedd781650d.json,Appleton,"Appleton, WI",city,United States,US,|,|,-88.451199|-88.335679|-88.335679|-88.451199|44.221575|44.221575|44.33491|44.33491,-88.393439,44.2782425,Wisconsin
971950330454868000,2018-03-09T03:26:31Z,813579689956614000,JohnSti74464,"@rich_hofmann Really hate to hear guys are fatigued... he makes 86,000 a game.. should be in shape by now!!",Twitter for iPhone,971944306952065000,99350515,rich_hofmann,FALSE,FALSE,0,0,,,,,,,,,,,,,,99350515,rich_hofmann,en,,,,,https://api.twitter.com/1.1/geo/id/3f5897b87d2bf56c.json,Delaware,"Delaware, USA",admin,United States,US,|,|,-75.7887564|-74.984165|-74.984165|-75.7887564|38.4510398|38.4510398|39.839007|39.839007,-75.3864607,39.1450234,
971949468911391000,2018-03-09T03:23:05Z,59328724,NittanyTarHeel,"@Joey_Powell I think it's the dreaded emotional fatigue. Then again, they haven't had the world throw as much at them as other ACC players.",Twitter for iPhone,971948752603935000,52405189,Joey_Powell,FALSE,FALSE,0,0,,,,,,,,,,,,,,52405189,Joey_Powell,en,,,,,https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json,Pennsylvania,"Pennsylvania, USA",admin,United States,US,|,|,-80.519851|-74.689517|-74.689517|-80.519851|39.719801|39.719801|42.516072|42.516072,-77.604684,41.1179365,Pennsylvania
971940859678790000,2018-03-09T02:48:53Z,778392709,lerobinson_xo,@T_Marks24 Fatigue is understandable at this point,Twitter for iPhone,971939817704579000,544186696,T_Marks24,FALSE,FALSE,0,0,,,,,,,,,,,,,,544186696,T_Marks24,en,,,,,https://api.twitter.com/1.1/geo/id/f2f6ffb3614b4f0d.json,Selma,"Selma, NC",city,United States,US,|,|,-78.325202|-78.2525|-78.2525|-78.325202|35.514086|35.514086|35.558989|35.558989,-78.288851,35.5365375,North Carolina
971939817704579000,2018-03-09T02:44:44Z,544186696,T_Marks24,@lerobinson_xo Sloppy with a little fatigue too I think,Twitter for iPhone,971939567564743000,778392709,lerobinson_xo,FALSE,FALSE,1,0,,,,,,,,,,,,,,778392709,lerobinson_xo,en,,,,,https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json,North Carolina,"North Carolina, USA",admin,United States,US,|,|,-84.3219475|-75.40012|-75.40012|-84.3219475|33.752879|33.752879|36.588118|36.588118,-79.86103375,35.1704985,North Carolina
971938333424222000,2018-03-09T02:38:51Z,316273207,doctormacias,"Rinitis?: Antibiotics
Fatigue?: Multivitamins
Obesity?: Hormones
Low defenses?: Bio-stimulants.

-Medicine a la carte. Harmful, corrupt.",Twitter for iPhone,,,,FALSE,FALSE,88,25,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,León,"León, Guanajuato",city,Mexico,MX,|,|,-101.833743|-101.369059|-101.369059|-101.833743|20.8633521|20.8633521|21.3327681|21.3327681,-101.601401,21.0980601,
971938283704988000,2018-03-09T02:38:39Z,16506496,JustinSoforo,"@ThatBoysGood @Villesportslaw Can definitely understand that.  Having a wife that cares zero for sports, thus I watch less of other teams, along with the same kind of fatigue has worn it down for me.  Year Of The Cardinal feels like a lifetime ago.",Twitter for iPhone,971937244373246000,860256618,ThatBoysGood,FALSE,FALSE,2,0,,,,,,,,,,,,,,860256618|2285488159,ThatBoysGood|Villesportslaw,en,,,,,https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json,Kentucky,"Kentucky, USA",admin,United States,US,|,|,-89.57151|-81.964971|-81.964971|-89.57151|36.497129|36.497129|39.147359|39.147359,-85.7682405,37.822244,Kentucky
971934388370932000,2018-03-09T02:23:10Z,307145666,Atroubledmind,@PredsNHL #hbpreds in light of the reports of goalie fatigue around the league...what are your thoughts on how whether the level of focus required for goalies in today’s NHL is different from when you played @cmace30,Twitter for iPhone,,29264626,PredsNHL,FALSE,FALSE,0,0,hbpreds,,,,,,,,,,,,,29264626|3785688687,PredsNHL|cmace30,en,,,,,https://api.twitter.com/1.1/geo/id/9807c5c5f7a2c6ce.json,Minnesota,"Minnesota, USA",admin,United States,US,|,|,-97.239256|-89.483385|-89.483385|-97.239256|43.499362|43.499362|49.384359|49.384359,-93.3613205,46.4418605,Minnesota
971933987215049000,2018-03-09T02:21:34Z,76171011,sfnmsports,"Could Espanola be suffering from fatigue? The Sundevils have missed 3 free throws and missing shots they normally hit. They still lead 26-21, 2:51 left.",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,Albuquerque,"Albuquerque, NM",city,United States,US,|,|,-106.7916912|-106.473745|-106.473745|-106.7916912|35.0158912|35.0158912|35.218114|35.218114,-106.6327181,35.1170026,New Mexico
971928026371035000,2018-03-09T01:57:53Z,293261419,balazs_1,Notre Dame certainly a tourney team. Not the performance they wanted tonight. Fatigue showed from 3rd game in 3 days https://t.co/r9eqseJM6w,Twitter for Android,,,,TRUE,FALSE,1,0,,,twitter.com/PeteSampson_/s…,https://t.co/r9eqseJM6w,https://twitter.com/PeteSampson_/status/971927334331863041,,,,,,,,,,,en,971927334331863000,Notre Dame 5-of-23 from three-point range and 3-of-9 from the foul line tonight against Duke. Not winning stats. And stats that have been good for Notre Dame much of the year.,,,https://api.twitter.com/1.1/geo/id/9a4adc08e83b58df.json,Warsaw,"Warsaw, IN",city,United States,US,|,|,-85.944986|-85.765358|-85.765358|-85.944986|41.190359|41.190359|41.304979|41.304979,-85.855172,41.247669,Indiana
971920991290053000,2018-03-09T01:29:56Z,175735226,IshwariaMD,@Actorielle @JFreemanDaily Yup. Grade 2 fatigue may seem like “nothing” on paper but hearing from a patient participant that they had to stop their daily walks or give up gardening gives this “low-grade” toxicity a much greater meaning! #lcsm,Twitter for iPhone,971920167411307000,59384272,Actorielle,FALSE,FALSE,4,3,lcsm,,,,,,,,,,,,,59384272|49416874,Actorielle|JFreemanDaily,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948,Texas
971917784606265000,2018-03-09T01:17:11Z,50414265,ZackBlatt,Joel Embiid settling for jumpers every time down the floor is the surest sign of fatigue. Might be time for a night off soon.,Twitter for iPhone,,,,FALSE,FALSE,61,12,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b7d2f2aac00a5feb.json,Springdale,"Springdale, NJ",city,United States,US,|,|,-75.000521|-74.929542|-74.929542|-75.000521|39.8601989|39.8601989|39.899878|39.899878,-74.9650315,39.88003845,New Jersey
971916670561374000,2018-03-09T01:12:46Z,89953618,nlwalth,Today’s fatigue is tomorrow’s strength - words of wisdom shared as we powered thru tonight’s @HeartbreakRunCo class,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,466000908,HeartbreakRunCo,en,,,,,https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json,Boston,"Boston, MA",city,United States,US,|,|,-71.191421|-70.986004|-70.986004|-71.191421|42.227797|42.227797|42.399542|42.399542,-71.0887125,42.3136695,Massachusetts
971913059257209000,2018-03-09T00:58:25Z,296106539,timothuney,"I’m legitimately concerned about Star Wars fatigue. The Marvel formula makes bank, but at what cost?",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/017b94d274b6cbe2.json,Hebron,"Hebron, TX",city,United States,US,|,|,-96.89339|-96.842676|-96.842676|-96.89339|33.024198|33.024198|33.0609008|33.0609008,-96.868033,33.0425494,Texas
971912561409978000,2018-03-09T00:56:26Z,798023075853963000,YukFTsang2,Jean-Claude Juncker and EU 'enlargement fatigue' https://t.co/fytQOwHK7I Corruption EU needed more members to join after UK ext. they needed money EU don’t care if Dictators or Corruptions like Turkey they just wanted more members so they can complete with US Economy #1 world,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,euronews.com/2018/03/02/jea…,https://t.co/fytQOwHK7I,http://www.euronews.com/2018/03/02/jean-claude-juncker-and-eu-enlargement-fatigue,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json,San Diego,"San Diego, CA",city,United States,US,|,|,-117.282538|-116.9274403|-116.9274403|-117.282538|32.53962|32.53962|33.0804044|33.0804044,-117.10498915,32.8100122,California
971884856132194000,2018-03-08T23:06:21Z,3326362598,_Yessenia_25,My fatigue is real the further along I get the sleepier I feel,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/161d2f18e3a0445a.json,Raleigh,"Raleigh, NC",city,United States,US,|,|,-78.818343|-78.497331|-78.497331|-78.818343|35.7158045|35.7158045|35.9721579|35.9721579,-78.657837,35.8439812,North Carolina
971884753640026000,2018-03-08T23:05:56Z,25639787,cookiedohhhh,"“so you’re telling me you live in a constant state of anxiety and fatigue and that your depression is worse now than ever? cool lemme prescribe some meds with side effects like ‘sleepiness,’ ‘anxiety attacks,’ and ‘suicidal thoughts.’ you should be fine.”",Twitter for iPhone,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5a16f6443a850916.json,Vancouver,"Vancouver, WA",city,United States,US,|,|,-122.7134422|-122.4645067|-122.4645067|-122.7134422|45.5825007|45.5825007|45.6786765|45.6786765,-122.58897445,45.6305886,Washington
971884360726188000,2018-03-08T23:04:22Z,276184249,KYHuangs,Mark Fox doesn’t think fatigue will be a factor against Kentucky. “I don’t know how we’ll play”.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0570f015c264cbd9.json,St Louis,"St Louis, MO",city,United States,US,|,|,-90.3205158|-90.175132|-90.175132|-90.3205158|38.5331934|38.5331934|38.774349|38.774349,-90.2478239,38.6537712,Missouri
971880412921385000,2018-03-08T22:48:41Z,388896673,BrettHumble,"And they probably don’t feel as good as they look! Invisible MonSter, invisible pain and fatigue! Humnlestrong beats MS! 
#MSawarewnessmonth #cureMS https://t.co/p48X02ZJD0",Twitter for iPhone,,,,FALSE,FALSE,1,1,MSawarewnessmonth|cureMS,,,,,http://pbs.twimg.com/media/DXzQFKLX4AEkuX6.jpg,https://t.co/p48X02ZJD0,https://twitter.com/BrettHumble/status/971880412921384961/photo/1,photo,http://pbs.twimg.com/media/DXzQFKLX4AEkuX6.jpg,https://t.co/p48X02ZJD0,https://twitter.com/BrettHumble/status/971880412921384961/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/33bd553aa543c268.json,Sunset Beach,"Sunset Beach, WV",city,United States,US,|,|,-79.888661|-79.82082|-79.82082|-79.888661|39.655267|39.655267|39.6965504|39.6965504,-79.8547405,39.6759087,West Virginia
971873799368053000,2018-03-08T22:22:24Z,4515614121,therighteousass,"I’ve figured out #FakeNews

MSM employ flamethrowers who sensationalize current events. 

No one outlet can be considered bipartisan. No weight is ever afforded dissenting opinions. 

No one can deny the sick mix of frustration and fatigue at the mention of “breaking news” 
#MAGA",Twitter for iPhone,,,,FALSE,FALSE,1,0,FakeNews|MAGA,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/46dbe0e42e2b65b3.json,Saint-Amable,"Saint-Amable, Québec",city,Canada,CA,|,|,-73.346471|-73.257847|-73.257847|-73.346471|45.618402|45.618402|45.695517|45.695517,-73.302159,45.6569595,
971872542133662000,2018-03-08T22:17:25Z,627949093,JinkxMonsoon,"It’s finally happened. My typos have gotten me in trouble with the Instaverse. Ha ha. I was commenting on a @shanedawson post on insta, and accidentally hit the 🙄 instead of the 😂. *Travel fatigue* - was treated to many lovely replies about how much I suck. 😝 life, n’est pas?",Twitter for iPhone,,,,FALSE,FALSE,8608,314,,,,,,,,,,,,,,18588279,shanedawson,en,,,,,https://api.twitter.com/1.1/geo/id/5a110d312052166f.json,San Francisco,"San Francisco, CA",city,United States,US,|,|,-122.514926|-122.357031|-122.357031|-122.514926|37.708075|37.708075|37.833238|37.833238,-122.4359785,37.7706565,California
971853330094813000,2018-03-08T21:01:04Z,615679219,DominicWolfe,"Yes next time if possible, got past that horrible Flu after 3 weeks then got hit with shortness of breath, congested lungs and fatigue this week, along with doing Corporate taxes now due March 15th but will be booking shoots later this week and next, hope your doing well Bud https://t.co/cldf55gZsa",Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/henry_darr/sta…,https://t.co/cldf55gZsa,https://twitter.com/henry_darr/status/971849041767051264,,,,,,,,,,,en,971849041767051000,@DominicWolfe @coachella Oh well it was a thought. Maybe next time. Would've loved a custom from Sadie. How you doing Bud? I've been a little absent lately.,,,https://api.twitter.com/1.1/geo/id/97290292acb29ff8.json,Signal Hill,"Signal Hill, CA",city,United States,US,|,|,-118.184987|-118.149557|-118.149557|-118.184987|33.789789|33.789789|33.818734|33.818734,-118.167272,33.8042615,California
971834535976624000,2018-03-08T19:46:23Z,35563674,seeleysue,The needs of those affected by disasters lasts longer than the media coverage. Charity fatigue is real. Donor fatigue is real. - @jennifertrivedi #EMGTwitter #Displacement #Anthropology @UDELDRC,Twitter for Android,,,,FALSE,FALSE,11,7,EMGTwitter|Displacement|Anthropology,,,,,,,,,,,,,15924741|266178000,JenniferTrivedi|UDELDRC,en,,,,,https://api.twitter.com/1.1/geo/id/23aaa87ea90e76a4.json,Newark,"Newark, DE",city,United States,US,|,|,-75.7886691|-75.7235281|-75.7235281|-75.7886691|39.6431|39.6431|39.715087|39.715087,-75.7560986,39.6790935,Delaware
971830177696272000,2018-03-08T19:29:04Z,98949100,dormannicholas4,Said earlier BC would start off hot. They’ve played 2 games here already. Clemson just has to weather the storm. The fatigue factor should affect BC in the 2nd half.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/005ef01a4e67d933.json,Keowee,"Keowee, SC",city,United States,US,|,|,-82.913006|-82.850056|-82.850056|-82.913006|34.652342|34.652342|34.732248|34.732248,-82.881531,34.692295,South Carolina
971826698181374000,2018-03-08T19:15:15Z,3017851,sf_game,"Coughing, eyes watering, congested, fatigue. Damn. Left work early today.😷🙏🏼",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6407905aa8012e44.json,El Cerrito,"El Cerrito, CA",city,United States,US,|,|,-122.323541|-122.2808753|-122.2808753|-122.323541|37.8978198|37.8978198|37.9392837|37.9392837,-122.30220815,37.91855175,California
971826154402472000,2018-03-08T19:13:05Z,2797833442,DannySalemme,Not sure if I'm starting to get superhero fatigue or if I'm just subconsciously buying into the fad.,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,Brooklyn,"Brooklyn, NY",city,United States,US,|,|,-74.041878|-73.855673|-73.855673|-74.041878|40.570842|40.570842|40.739434|40.739434,-73.9487755,40.655138,New York
971821621576192000,2018-03-08T18:55:04Z,936123587731354000,bankrollch3f,"oh y’all niggas trippin. make it real, fatigue on. you gotta use everybody on me https://t.co/h6TRE8oXx6",Twitter for iPhone,,,,TRUE,FALSE,0,1,,,twitter.com/johnson_jman/s…,https://t.co/h6TRE8oXx6,https://twitter.com/johnson_jman/status/971820212285792256,,,,,,,,,,,en,971820212285792000,Should be illegal to play 2k w fatigue on,,,https://api.twitter.com/1.1/geo/id/c386efac4d8d46d2.json,Abilene,"Abilene, TX",city,United States,US,|,|,-99.835853|-99.665259|-99.665259|-99.835853|32.321246|32.321246|32.508856|32.508856,-99.750556,32.415051,Texas
971815538686128000,2018-03-08T18:30:54Z,2801620287,rottengerm77,I've never gotten the amount of cheese grated on my pasta I want in a restaurant because I feel guilty when the waiter starts looking fatigued.,Twitter for iPhone,,,,FALSE,FALSE,6,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445,Illinois
971815073185280000,2018-03-08T18:29:03Z,44022207,NurseXtina,Starting my diet today....I need to eat healthy the whole trimester baby wanted sweets and spicy. I need to put a stop to it. And I got my energy back so no more pregnancy fatigue.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/159279f05be2ade4.json,Livermore,"Livermore, CA",city,United States,US,|,|,-121.823726|-121.696432|-121.696432|-121.823726|37.6365297|37.6365297|37.730654|37.730654,-121.760079,37.68359185,California
971809923032957000,2018-03-08T18:08:35Z,385461186,NazRightNow,"Yo eating real food is so much more satisfying than shakes. Protein intake went from 180-&gt;&gt;220, fats went up from 50–&gt;100 and carbs are like -round 100-120. Weights going down easier but the fatigue is horrible.",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,Los Angeles,"Los Angeles, CA",city,United States,US,|,|,-118.668404|-118.155409|-118.155409|-118.668404|33.704538|33.704538|34.337041|34.337041,-118.4119065,34.0207895,California
971808264559256000,2018-03-08T18:02:00Z,148979717,mattyanko666,@stellzyeah Kool Aid man knocks down the wall going “OH YEAH” but instead of Kool Aid Man it is fatigue and body aches and a migraine,Twitter for iPhone,971807785787814000,1470849252,stellzyeah,FALSE,FALSE,1,0,,,,,,,,,,,,,,1470849252,stellzyeah,en,,,,,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json,Philadelphia,"Philadelphia, PA",city,United States,US,|,|,-75.280284|-74.955712|-74.955712|-75.280284|39.871811|39.871811|40.13792|40.13792,-75.117998,40.0048655,Pennsylvania
