status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
976297397658599000,2018-03-21T03:20:12Z,1928888749,mandaaacx,I have a head ache Jesus isn't home yet I didn't make dinner and I'm just having a bad day..,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/9448f03c7db46f45.json,Willcox,"Willcox, AZ",city,United States,US,|,|,-109.8598845|-109.816552|-109.816552|-109.8598845|32.243014|32.243014|32.268009|32.268009,-109.83821825,32.2555115,Arizona
976296008006042000,2018-03-21T03:14:41Z,708890409620148000,witchhbxtchh,"i️ sneezed and it made my throat, head and ear ache come back 10x worse lol",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json,Pennsylvania,"Pennsylvania, USA",admin,United States,US,|,|,-80.519851|-74.689517|-74.689517|-80.519851|39.719801|39.719801|42.516072|42.516072,-77.604684,41.1179365,Pennsylvania
976271185062265000,2018-03-21T01:36:03Z,325390209,RealTyMonae,This head ache gotta go,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8a8002ffef902f59.json,Essex,"Essex, MD",city,United States,US,|,|,-76.489916|-76.381559|-76.381559|-76.489916|39.270065|39.270065|39.330308|39.330308,-76.4357375,39.3001865,Maryland
976249124793324000,2018-03-21T00:08:23Z,840003526159934000,Audrey_marie_20,I have a major head ache rn,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1077f3afe6e2aa44.json,Harlingen,"Harlingen, TX",city,United States,US,|,|,-97.80185|-97.629315|-97.629315|-97.80185|26.135158|26.135158|26.257572|26.257572,-97.7155825,26.196365,Texas
976219896320287000,2018-03-20T22:12:15Z,130887980,AshleyPinzino,This head ache 😖,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/744287a063f49fc0.json,St Joseph,"St Joseph, MO",city,United States,US,|,|,-94.903464|-94.7519089|-94.7519089|-94.903464|39.695403|39.695403|39.821255|39.821255,-94.82768645,39.758329,Missouri
976203361262371000,2018-03-20T21:06:32Z,2467194798,pawsr31,Ever tie your hair so tight that you get a head ache and it feels like it’s about to pull your scalp back?! 😩,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/736e38a7d8ebe159.json,Pensacola,"Pensacola, FL",city,United States,US,|,|,-87.259577|-87.149742|-87.149742|-87.259577|30.399257|30.399257|30.510326|30.510326,-87.2046595,30.4547915,Florida
976179951413187000,2018-03-20T19:33:31Z,2247383373,LyricVivaLaGlam,@julysparkz Bitch you stupid😂😂😂 i got a damn head ache now💀,Twitter for iPhone,976178948571837000,1566041304,julysparkz,FALSE,FALSE,0,1,,,,,,,,,,,,,,1566041304,julysparkz,en,,,,,https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json,Washington,"Washington, DC",city,United States,US,|,|,-77.119401|-76.909396|-76.909396|-77.119401|38.801826|38.801826|38.9953797|38.9953797,-77.0143985,38.89860285,District of Columbia
976042881566872000,2018-03-20T10:28:51Z,867160286238827000,horanbuteraa,Living in Miami during spring break is a whole head ache the traffic to go to the beach is crazy i just want to tan and eat plz move,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/007ba9db4c5baedf.json,Kendall West,"Kendall West, FL",city,United States,US,|,|,-80.4965|-80.4299|-80.4299|-80.4965|25.683801|25.683801|25.728697|25.728697,-80.4632,25.706249,Florida
975961721452941000,2018-03-20T05:06:21Z,2463908671,seagraves_hanna,"I have the worst head ache ever, I can feel my whole body throbbing :/",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/309e4f83032e9413.json,Discovery Bay,"Discovery Bay, CA",city,United States,US,|,|,-121.6414764|-121.586181|-121.586181|-121.6414764|37.889142|37.889142|37.932788|37.932788,-121.6138287,37.910965,California
975950070137983000,2018-03-20T04:20:03Z,2965483701,IIIJaneIII,"Depression sucks.
It makes my body ache.
It makes my heart tremble.
It makes my head throb.
It’s makes tears fall.
It makes me want to miss it all.
It makes me want stay inside and sleep all day and causes me to worry all night.
It makes question everything.
Depression F you. https://t.co/FeJZ774MbW",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,http://pbs.twimg.com/tweet_video_thumb/DYtFaCcW4AA-sow.jpg,https://t.co/FeJZ774MbW,https://twitter.com/IIIJaneIII/status/975950070137982977/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYtFaCcW4AA-sow.jpg,https://t.co/FeJZ774MbW,https://twitter.com/IIIJaneIII/status/975950070137982977/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json,Pennsylvania,"Pennsylvania, USA",admin,United States,US,|,|,-80.519851|-74.689517|-74.689517|-80.519851|39.719801|39.719801|42.516072|42.516072,-77.604684,41.1179365,Pennsylvania
975943362107732000,2018-03-20T03:53:24Z,802701986411880000,raelynvilla,I have had a head ache all day 🙄,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01c77c227d4ab0d5.json,North Las Vegas,"North Las Vegas, NV",city,United States,US,|,|,-115.212251|-115.054495|-115.054495|-115.212251|36.184836|36.184836|36.313413|36.313413,-115.133373,36.2491245,Nevada
975942073978425000,2018-03-20T03:48:17Z,1263201577,Laurennknapp,i have the worst head ache of my life i will never be able to fall asleep,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json,Florida,"Florida, USA",admin,United States,US,|,|,-87.634643|-79.974307|-79.974307|-87.634643|24.396308|24.396308|31.001056|31.001056,-83.804475,27.698682,
975907262504960000,2018-03-20T01:29:57Z,595949320,cassidylebeau,"Just woke up from a two hour nap and now I feel nauseous, have a stomach ache, and my head hurts. I got screwed over",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1dc0a9a76e5081b3.json,Frederickson,"Frederickson, WA",city,United States,US,|,|,-122.400295|-122.314857|-122.314857|-122.400295|47.062069|47.062069|47.127584|47.127584,-122.357576,47.0948265,Washington
975903593042719000,2018-03-20T01:15:22Z,724853049588593000,jrldnachico,My head is starting to ache again. Argh good grief😏,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948,Texas
975895722259337000,2018-03-20T00:44:06Z,331867591,d1vaughn,I done had a head ache for like 2 days 🙄,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/28ee5ea3adb6eddd.json,Natchitoches,"Natchitoches, LA",city,United States,US,|,|,-93.128629|-93.043947|-93.043947|-93.128629|31.718432|31.718432|31.806051|31.806051,-93.086288,31.7622415,Louisiana
975811921550209000,2018-03-19T19:11:06Z,1260203647,BetzPaxton,i always have a head ache,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/43212288cc83156e.json,Papillion,"Papillion, NE",city,United States,US,|,|,-96.0781033|-95.962936|-95.962936|-96.0781033|41.117927|41.117927|41.183482|41.183482,-96.02051965,41.1507045,Nebraska
975769282356417000,2018-03-19T16:21:40Z,2477324706,ItsRhubie_,Can't wait til this head ache go away I'm getting irritated 😠,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/fef01a8cb0eacb64.json,Akron,"Akron, OH",city,United States,US,|,|,-81.628444|-81.405059|-81.405059|-81.628444|40.995137|40.995137|41.166618|41.166618,-81.5167515,41.0808775,Ohio
975763374184247000,2018-03-19T15:58:11Z,930207035408437000,Ladie_dotti06,"PSA : if it’s not your business do me a favor and mind it. Trust me it works. It’s FREE ,stress FREE , HEAD ACHE FREE , and FREE from a curse out or beat down.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1cfa9ac27a1e93bd.json,Norwalk,"Norwalk, CT",city,United States,US,|,|,-73.502636|-73.379243|-73.379243|-73.502636|41.055206|41.055206|41.257357|41.257357,-73.4409395,41.1562815,Connecticut
975613001171591000,2018-03-19T06:00:40Z,1724023950,Ashleyyc310,"I have a head ache, Im ready to drop out",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/59612bd882018c51.json,Santa Monica,"Santa Monica, CA",city,United States,US,|,|,-118.5173575|-118.443482|-118.443482|-118.5173575|33.9951771|33.9951771|34.050199|34.050199,-118.48041975,34.02268805,California
975591288731976000,2018-03-19T04:34:23Z,2771685034,kenziee559_,"I hit my forehead twice in the same spot today and holy moly my head ache is horrible, I’m so dumb 😭",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/981989c5b11d5119.json,Visalia,"Visalia, CA",city,United States,US,|,|,-119.4143986|-119.224654|-119.224654|-119.4143986|36.26939|36.26939|36.3695824|36.3695824,-119.3195263,36.3194862,California
975568234505298000,2018-03-19T03:02:46Z,34517547,TigerLily_Spots,@estADW__ 🙄you my one and only head ache,Twitter for iPhone,975567963817435000,265744567,estADW__,FALSE,FALSE,0,0,,,,,,,,,,,,,,265744567,estADW__,en,,,,,https://api.twitter.com/1.1/geo/id/1c73ebb264e145ee.json,Louisiana,"Louisiana, USA",admin,United States,US,|,|,-94.043628|-88.758389|-88.758389|-94.043628|28.855128|28.855128|33.019544|33.019544,-91.4010085,30.937336,Louisiana
975540220006453000,2018-03-19T01:11:27Z,3451163352,alyssam2301,I woke up with a head ache fml,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/eabe7b6fd4504fff.json,Channelview,"Channelview, TX",city,United States,US,|,|,-95.1760021|-95.061098|-95.061098|-95.1760021|29.7355484|29.7355484|29.8518086|29.8518086,-95.11855005,29.7936785,Texas
975518210253607000,2018-03-18T23:44:00Z,3286025900,KarterMcCSpeak,"So you know when you cry and you get a head ache 
Okay
Well you also get a headache when you take ur glasses off 
ANNND
If you cry you can't wear your glasses
SOOOO
you get a good ol double head ache
when ur crying and wear glasses
-not that I know from experience or anything",Twitter for Android,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/60e2c37980197297.json,St Paul,"St Paul, MN",city,United States,US,|,|,-93.207783|-93.003514|-93.003514|-93.207783|44.8907521|44.8907521|44.992279|44.992279,-93.1056485,44.94151555,Minnesota
975497193191768000,2018-03-18T22:20:29Z,1268537556,KeshondaBougie,I had A Head Ache All Dayyyy 🙄 I’m Going Straight To Sleep When I Get Home!,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445,Illinois
975496380520084000,2018-03-18T22:17:15Z,1170719994,ReynaldooBee,I got a bad head ache rn🤕,Twitter for iPhone,,,,FALSE,FALSE,3,4,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/cf2d9d01f16e9bd4.json,Chino,"Chino, CA",city,United States,US,|,|,-117.735657|-117.6108515|-117.6108515|-117.735657|33.9262949|33.9262949|34.04837|34.04837,-117.67325425,33.98733245,California
975471610009440000,2018-03-18T20:38:49Z,23665107,DevonEllington,"When a self-taught proclaimed copywriting guru overused exclamation points,  I get a head ache and stop reading the article. #WritingLife",Twitter for Android,,,,FALSE,FALSE,1,0,WritingLife,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/072afef2aa2f1bf5.json,Barnstable Town,"Barnstable Town, MA",city,United States,US,|,|,-70.467597|-70.259465|-70.259465|-70.467597|41.5997971|41.5997971|41.735676|41.735676,-70.363531,41.66773655,Massachusetts
975413256885031000,2018-03-18T16:46:57Z,874490106,ninobrown51244,Fuck I got a head ache,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json,Austin,"Austin, TX",city,United States,US,|,|,-97.928935|-97.5805133|-97.5805133|-97.928935|30.127892|30.127892|30.5187994|30.5187994,-97.75472415,30.3233457,Texas
