status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
969787811577516000,2018-03-03T04:13:26Z,3029414741,juanita_dion,Hello Alexa?!  Hello Alexa? Ah... silent... she caught sore throat?! https://t.co/RR3xzh1qnG,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/techcrunch/sta…,https://t.co/RR3xzh1qnG,https://twitter.com/techcrunch/status/969776379532324864,,,,,,,,,,,en,969776379532325000,Alexa has literally lost her voice as users report outages and unresponsiveness https://t.co/Jr2qfjf35p,,,https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json,California,"California, USA",admin,United States,US,|,|,-124.482003|-114.131212|-114.131212|-124.482003|32.528832|32.528832|42.009519|42.009519,-119.3066075,37.2691755,California
969768480345088000,2018-03-03T02:56:37Z,2183594950,rickdamanager,@Niyha_xoxo @__XOXOShariee @drockstr @TommyNoHill @heeezy_ You be fakin lmao you don’t even be high just got a sore throat,Twitter for iPhone,969767746379674000,557260942,Niyha_xoxo,FALSE,FALSE,0,0,,,,,,,,,,,,,,557260942|378319849|159211607|2292570951|458002403,Niyha_xoxo|__XOXOShariee|drockstr|TommyNoHill|heeezy_,en,,,,,https://api.twitter.com/1.1/geo/id/0109616d774c7fa0.json,Fort George G Meade,"Fort George G Meade, MD",city,United States,US,|,|,-76.7779697|-76.71328|-76.71328|-76.7779697|39.084364|39.084364|39.1400701|39.1400701,-76.74562485,39.11221705,Maryland
969764711276470000,2018-03-03T02:41:39Z,149745280,missbreauna_,This is the worst sore throat ever. EVER.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0bbfd63a5a59d390.json,Columbus,"Columbus, MS",city,United States,US,|,|,-88.45588|-88.362901|-88.362901|-88.45588|33.456665|33.456665|33.558564|33.558564,-88.4093905,33.5076145,Mississippi
969754158470517000,2018-03-03T01:59:43Z,373092364,jangal818,This sore throat is sooooo annoying,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/f9a4ed4d94a9b93f.json,Waterbury,"Waterbury, CT",city,United States,US,|,|,-73.093845|-72.9503712|-72.9503712|-73.093845|41.513971|41.513971|41.619186|41.619186,-73.0221081,41.5665785,Connecticut
969728101696418000,2018-03-03T00:16:10Z,2980480960,HannaLilia14,the saddest thing about a sore throat is it hurting when u eat some pommes frites 😔,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5e68ca240e32025a.json,Chino Hills,"Chino Hills, CA",city,United States,US,|,|,-117.788282|-117.6552404|-117.6552404|-117.788282|33.921548|33.921548|34.0234834|34.0234834,-117.7217612,33.9725157,California
969710005611090000,2018-03-02T23:04:16Z,787456699485426000,lauracherman,having a sinus cold and sore throat while running miles in softball tryouts is not a good idea. I can’t breathe at all,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0055882f5843523c.json,Atco,"Atco, NJ",city,United States,US,|,|,-74.912985|-74.822665|-74.822665|-74.912985|39.746225|39.746225|39.7908019|39.7908019,-74.867825,39.76851345,New Jersey
969709778460136000,2018-03-02T23:03:22Z,953569997279941000,Omoi_Kumogakure,I have a sore throat and I want to die... Thank you for listening,Twitter for Android,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,|,|,-73.962582|-73.699793|-73.699793|-73.962582|40.541722|40.541722|40.8000371|40.8000371,-73.8311875,40.67087955,New York
969705860447420000,2018-03-02T22:47:48Z,94400316,alexxmarieeee,This sore throat will be the death of me.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/d9d3e9c476e0c0dc.json,Madera,"Madera, CA",city,United States,US,|,|,-120.110397|-120.0172614|-120.0172614|-120.110397|36.928736|36.928736|36.998745|36.998745,-120.0638292,36.9637405,California
969670643208872000,2018-03-02T20:27:51Z,29581709,abscisicacid,do i have a sore throat bc of a potential cold or are allergies making her appearance???,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/832ac0728b3e26ac.json,West Lafayette,"West Lafayette, IN",city,United States,US,|,|,-86.999431|-86.86053|-86.86053|-86.999431|40.406761|40.406761|40.511402|40.511402,-86.9299805,40.4590815,Indiana
969669252109292000,2018-03-02T20:22:19Z,182593954,cornelisonp,"@weesom96 Ok literally I have horrible allergies and all of a sudden I have a sore throat, sniffly nose, and watery eyes. I was wondering if it hit already😂",Twitter for iPhone,969666842783638000,182637183,weesom96,FALSE,FALSE,0,0,,,,,,,,,,,,,,182637183,weesom96,en,,,,,https://api.twitter.com/1.1/geo/id/33556d3e4d44a44e.json,Liberty,"Liberty, MO",city,United States,US,|,|,-94.479902|-94.389137|-94.389137|-94.479902|39.197511|39.197511|39.28182|39.28182,-94.4345195,39.2396655,Missouri
