status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
972898241023902000,2018-03-11T18:13:10Z,569320789,SWIFTSODOPE,i am an official carrier of the flu. got the meds cause i have shitty little lungs. next few days ill be in bed puking thx to tamiflu.,Twitter for iPhone,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3f871475c095f94f.json,Westminster,"Westminster, CO",city,United States,US,|,|,-105.148925|-104.987771|-104.987771|-105.148925|39.819133|39.819133|39.97944|39.97944,-105.068348,39.8992865,Colorado
972559111413002000,2018-03-10T19:45:36Z,2490374900,EmStumpf,"@AudreyPirtle No tamiflu, but they did do all of the x-rays and everything to confirm and I was flu tested. I do have the mucinex but it’s had some pretty adverse reactions from my family in the past so I think I’ll pass",Twitter for iPhone,972558726539498000,1634460356,AudreyPirtle,FALSE,FALSE,1,0,,,,,,,,,,,,,,1634460356,AudreyPirtle,en,,,,,https://api.twitter.com/1.1/geo/id/c309c6a6f85110cd.json,Clinton,"Clinton, MI",city,United States,US,|,|,-82.9732981|-82.855854|-82.855854|-82.9732981|42.539309|42.539309|42.630481|42.630481,-82.91457605,42.584895,Michigan
972514862139085000,2018-03-10T16:49:46Z,1236928945,AugustaDawg1055,@CarlPaulsonGolf @CoachSpurlock34 and I were talking about this at work this morning. Tamiflu ain't worth it!,Twitter for Android,972503050832302000,1667464992,CarlPaulsonGolf,FALSE,FALSE,2,0,,,,,,,,,,,,,,1667464992|633373275,CarlPaulsonGolf|CoachSpurlock34,en,,,,,https://api.twitter.com/1.1/geo/id/00c6c3cd3e783197.json,Augusta,"Augusta, GA",city,United States,US,|,|,-82.21201|-81.9143598|-81.9143598|-82.21201|33.338854|33.338854|33.542581|33.542581,-82.0631849,33.4407175,Georgia
972319512631632000,2018-03-10T03:53:31Z,63662232,Theyenvy_remi,Have Anyone Taken Tamiflu While Having The Flu ?? How Was The Side Effects After Taking Em &amp; How Long Were They?? 😩,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json,Philadelphia,"Philadelphia, PA",city,United States,US,|,|,-75.280284|-74.955712|-74.955712|-75.280284|39.871811|39.871811|40.13792|40.13792,-75.117998,40.0048655,Pennsylvania
972047673774797000,2018-03-09T09:53:19Z,18412915,Jenna___Smith,"Ended up going to the ER, Isaac has influenza and because the doctor didn’t catch it on Wednesday it’s too late for tamiflu so we just have to monitor it 🤦🏻‍♀️ but my baby is finally sleeping, and he seemed better before bed.",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e689389d480cf958.json,Lowell,"Lowell, MI",city,United States,US,|,|,-85.410842|-85.321605|-85.321605|-85.410842|42.923546|42.923546|42.965806|42.965806,-85.3662235,42.944676,Michigan
971845511316636000,2018-03-08T20:30:00Z,54045761,ihaveajrnow,@waltshaub Get some antibiotics Walt that tamiflu does nothing for this super flu,Twitter for Android,971842231509443000,830908366377611000,waltshaub,FALSE,FALSE,0,0,,,,,,,,,,,,,,830908366377611266,waltshaub,en,,,,,https://api.twitter.com/1.1/geo/id/009ac5e95507578f.json,Sewell,"Sewell, NJ",city,United States,US,|,|,-75.200058|-75.113886|-75.113886|-75.200058|39.7408097|39.7408097|39.7980795|39.7980795,-75.156972,39.7694446,New Jersey
971599854727287000,2018-03-08T04:13:51Z,106324159,fmfagan,@JanelleWaz Hopefully the Tamiflu did the trick.,Twitter for iPad,971599179872199000,824794776113394000,JanelleWaz,FALSE,FALSE,1,0,,,,,,,,,,,,,,824794776113393667,JanelleWaz,en,,,,,https://api.twitter.com/1.1/geo/id/00a945611a7f2c79.json,Lanoka Harbor,"Lanoka Harbor, NJ",city,United States,US,|,|,-74.173804|-74.128318|-74.128318|-74.173804|39.854982|39.854982|39.869326|39.869326,-74.151061,39.862154,New Jersey
971533737891717000,2018-03-07T23:51:07Z,30070323,kris10harwell,"Medicine negotiations w/my 6 yo.. 15 min in, ok let’s get some pump up music, 45 min in.. comparing her 7.5 ml dose of tamiflu to her grandmother’s chemo treatments, 65 min in “but what if I throw up?” Me: “what if I beat you?” Pls don’t tell me if parenting gets any harder.",Twitter for iPhone,,,,FALSE,FALSE,6,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5c9d123437711a9d.json,Jackson,"Jackson, MS",city,United States,US,|,|,-90.331039|-89.984994|-89.984994|-90.331039|32.049347|32.049347|32.412627|32.412627,-90.1580165,32.230987,Mississippi
971510750194881000,2018-03-07T22:19:47Z,911546040,your_guy_RY,Negative for Strep. Negative for flu. But I still feel shot at and missed; shit at and hit. Tamiflu was prescribed anyway. Bring on Netflix and naps.,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948,Texas
971367955668914000,2018-03-07T12:52:22Z,277704920,magdaolivia,I can’t read mom forums because I get so mad.. “my baby has the flu.. yes she got the flu shot.. I did my research and I also want to give her tamiflu” OMG YOU ARE POISONING YOUR CHILD SHE COULD DIE! DONT YOU DARE SAY YOU DID YOUR RESEARCH 🤬😩,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,|,|,-73.962582|-73.699793|-73.699793|-73.962582|40.541722|40.541722|40.8000371|40.8000371,-73.8311875,40.67087955,New York
