status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965740547884204000,2018-02-20T00:11:03Z,3301854978,BlueJaysDad,I’ve got influenza and the only cure is more Nibs.,Twitter for iPhone,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dc3747428fa88cab.json,Spokane,"Spokane, WA",city,United States,US,|,|,-117.565226|-117.303868|-117.303868|-117.565226|47.5742|47.5742|47.760676|47.760676,Washington
965735283260932000,2018-02-19T23:50:08Z,3301854978,BlueJaysDad,For some reason this round of influenza is causing me to crave nibs.,Twitter for iPhone,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dc3747428fa88cab.json,Spokane,"Spokane, WA",city,United States,US,|,|,-117.565226|-117.303868|-117.303868|-117.565226|47.5742|47.5742|47.760676|47.760676,Washington
965727113453146000,2018-02-19T23:17:40Z,62945396,Kansas_Cody,Influenza B ain’t no puppy. I’m as close to death as I ever have been.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/9a974dfc8efb32a0.json,Kansas City,"Kansas City, MO",city,United States,US,|,|,-94.733122|-94.3854414|-94.3854414|-94.733122|38.868002|38.868002|39.332095|39.332095,Missouri
965726397208629000,2018-02-19T23:14:50Z,234512449,digzmania,"Day #4 since the first flu symptoms appeared. My fever is back up to 102°F. My body hates me. I have no energy, and I'm exhausted. I hurt from head to toe. Going back to sleep. 😷 #flu #Influenza #sick",Twitter for Android,,,,FALSE,FALSE,0,0,flu|Influenza|sick,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e4c447e00985824a.json,O'Fallon,"O'Fallon, MO",city,United States,US,|,|,-90.772734|-90.632554|-90.632554|-90.772734|38.71256|38.71256|38.846753|38.846753,Missouri
965715196315652000,2018-02-19T22:30:19Z,1045884836,HaileyKeller_,"Last month was influenza A, now it’s influenza B. Woohoo. Just my luck 🤙🏻🤙🏻",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1661ada9b2b18024.json,Wichita,"Wichita, KS",city,United States,US,|,|,-97.5349059|-97.152924|-97.152924|-97.5349059|37.562483|37.562483|37.80531|37.80531,Kansas
965688931864928000,2018-02-19T20:45:57Z,3301854978,BlueJaysDad,But just the other night I looked in the mirror thinking I’m in best shape of life then hurt my back the next morning and now I’m suffering from influenza so https://t.co/hGotOD7SPH,Twitter for iPhone,,,,TRUE,FALSE,4,0,,,twitter.com/bnicholsonsmit…,https://t.co/hGotOD7SPH,https://twitter.com/bnicholsonsmith/status/965685486621687810,,,,,,,,,,,en,965685486621688000,"Josh Donaldson: “I truly believe that where I’m at today, I have longevity in this game performing at a high level” #BlueJays",,,https://api.twitter.com/1.1/geo/id/dc3747428fa88cab.json,Spokane,"Spokane, WA",city,United States,US,|,|,-117.565226|-117.303868|-117.303868|-117.565226|47.5742|47.5742|47.760676|47.760676,Washington
965687708160090000,2018-02-19T20:41:05Z,2264946326,Jared_D_Vaughn,Fever finally down from influenza type B. A picnic it is! @ Glencoe City Park https://t.co/46g2W1G07n,Instagram,,,,FALSE,FALSE,1,0,,,instagram.com/p/BfZFyI9Fw-w/,https://t.co/46g2W1G07n,https://www.instagram.com/p/BfZFyI9Fw-w/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/d8ca694e55889e7c.json,Glencoe,"Glencoe, AL",city,United States,US,33.95819455|-85.92777266,-85.92777266|33.95819455,-85.956407|-85.916872|-85.916872|-85.956407|33.941733|33.941733|34.016492|34.016492,Alabama
965651291685949000,2018-02-19T18:16:23Z,104718610,LegiScanMD,SB694 [NEW] Assisted Living Education on Influenza https://t.co/6Pq1lrlJmd,eLobbyist,,,,FALSE,FALSE,0,0,,,bitly.com/YtgUF7,https://t.co/6Pq1lrlJmd,http://bitly.com/YtgUF7,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/aa509e938179ea44.json,Annapolis,"Annapolis, MD",city,United States,US,38.978862|-76.490685,-76.490685|38.978862,-76.5533209|-76.468263|-76.468263|-76.5533209|38.941032|38.941032|38.9989|38.9989,Maryland
965633562237133000,2018-02-19T17:05:56Z,613668972,j_vick86,@TrailRN610 So its like influenza almost? Each one is slightly different so you almost have to wait till you have it to know how to cure it?,Twitter for Android,965633015723553000,613668972,j_vick86,FALSE,FALSE,1,0,,,,,,,,,,,,,,35256368,TrailRN610,en,,,,,https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json,Atlanta,"Atlanta, GA",city,United States,US,|,|,-84.576827|-84.289385|-84.289385|-84.576827|33.6475029|33.6475029|33.8868859|33.8868859,Georgia
965616469764649000,2018-02-19T15:58:01Z,18177578,ItsAHero,"I was in the hospital over the weekend because of this damn influenza virus. While on the mend, I’m feeling SO sick still. And while pregnant and chasing around two toddlers?! #worst 😷😰😭",Twitter for iPhone,,,,FALSE,FALSE,0,0,worst,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/7645bade208f5ea9.json,Cuyahoga Falls,"Cuyahoga Falls, OH",city,United States,US,|,|,-81.573215|-81.449817|-81.449817|-81.573215|41.117165|41.117165|41.213328|41.213328,Ohio
