status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
973024192672256000,2018-03-12T02:33:40Z,1659305586,AlayahLashay,this sore throat is killing me 😪,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948,Texas
973019937718579000,2018-03-12T02:16:45Z,1330323692,joslynnjuarez,My sore throat has gotten worse 😩,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a3d770a00f15bcb1.json,Corpus Christi,"Corpus Christi, TX",city,United States,US,|,|,-97.662618|-97.202232|-97.202232|-97.662618|27.578509|27.578509|27.895793|27.895793,-97.432425,27.737151,Texas
973019359147938000,2018-03-12T02:14:27Z,1053143821,kaitlyn_mckee2,"I have slept maybe a total of 4 hours in the past two days, my knees hurt, i have bruises, sore throat, and sore ribs... tis the season⚾️💀😩",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/28c70cd9b9d5bd99.json,Benton Heights,"Benton Heights, MI",city,United States,US,|,|,-86.441772|-86.36882|-86.36882|-86.441772|42.082606|42.082606|42.144644|42.144644,-86.405296,42.113625,Michigan
973017755447415000,2018-03-12T02:08:05Z,285198228,Trevelyynnnn,I think this might fix my sore throat *hint hint* https://t.co/1d36CkYIC0,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/tacobell/statu…,https://t.co/1d36CkYIC0,https://twitter.com/tacobell/status/972517446870585345,,,,,,,,,,,en,972517446870585000,We turned your favorite Skittles flavor into a drink. Grab a @Skittles Strawberry Freeze today. https://t.co/533PaYD61x,,,https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json,Florida,"Florida, USA",admin,United States,US,|,|,-87.634643|-79.974307|-79.974307|-87.634643|24.396308|24.396308|31.001056|31.001056,-83.804475,27.698682,
972993179791319000,2018-03-12T00:30:26Z,262891881,Chris_Callaway1,"Already have received 4 calls from 4 members on my team that they don’t feel good, possible sore throat, fever and cough and will probably need  Thur and Fri off???.......the madness has already started! @CognITekGroup #MarchMadness #teamcognitek",Twitter for iPhone,,,,FALSE,FALSE,0,0,MarchMadness|teamcognitek,,,,,,,,,,,,,783806612964343808,CognITekGroup,en,,,,,https://api.twitter.com/1.1/geo/id/eb5c40f3d165a855.json,Mooresville,"Mooresville, NC",city,United States,US,|,|,-80.961004|-80.768109|-80.768109|-80.961004|35.495207|35.495207|35.641662|35.641662,-80.8645565,35.5684345,North Carolina
972987455132508000,2018-03-12T00:07:41Z,2733626655,brigetterose93,@staycute182 Dude my throat is super sore 😫,Twitter for iPhone,972985490088448000,46202602,staycute182,FALSE,FALSE,0,0,,,,,,,,,,,,,,46202602,staycute182,en,,,,,https://api.twitter.com/1.1/geo/id/7520fc0be21c62bf.json,Medford,"Medford, OR",city,United States,US,|,|,-122.96154|-122.776437|-122.776437|-122.96154|42.2887262|42.2887262|42.3984516|42.3984516,-122.8689885,42.3435889,Oregon
972977992875102000,2018-03-11T23:30:05Z,2242761,amywilson,@idontbray I think it’s more likely strep - 103 degree fever and sore throat,Twitter for iPhone,972977577202680000,3474191495,idontbray,FALSE,FALSE,0,0,,,,,,,,,,,,,,3474191495,idontbray,en,,,,,https://api.twitter.com/1.1/geo/id/b046074b1030a44d.json,Jersey City,"Jersey City, NJ",city,United States,US,|,|,-74.107995|-74.0253309|-74.0253309|-74.107995|40.666879|40.666879|40.769124|40.769124,-74.06666295,40.7180015,New Jersey
972965470847586000,2018-03-11T22:40:19Z,16673445,JenLeighCLT,"After having lunch with @MJonesCLT on Friday. I’m terrified I’m getting sick. Feeling tired, slight sore throat, and ear ache. I could also be paranoid.",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,21814296,MJonesCLT,en,,,,,https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json,Charlotte,"Charlotte, NC",city,United States,US,|,|,-81.046876|-80.646695|-80.646695|-81.046876|35.001706|35.001706|35.416412|35.416412,-80.8467855,35.209059,North Carolina
972962864599269000,2018-03-11T22:29:58Z,291750619,Siwel__,Sore throat...Deep throat...or Cut-Throat...?...,Twitter for iPad,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dd9778f306e5d993.json,Union,"Union, OH",city,United States,US,|,|,-84.338263|-84.293224|-84.293224|-84.338263|39.890999|39.890999|39.922831|39.922831,-84.3157435,39.906915,Ohio
972956245421445000,2018-03-11T22:03:40Z,174033360,Sayshefancy,Is this me coming down with a sore throat 🤦🏾‍♀️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/2b34df148a211c3e.json,Hattiesburg,"Hattiesburg, MS",city,United States,US,|,|,-89.427669|-89.248409|-89.248409|-89.427669|31.241189|31.241189|31.380085|31.380085,-89.338039,31.310637,Mississippi
972943502815453000,2018-03-11T21:13:02Z,293839670,MalikG24,"Gave yo hoe a sore throat, yaaa that bih is so gross 😭",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/d049033410e9e81b.json,Mobile,"Mobile, AL",city,United States,US,|,|,-88.301598|-88.021513|-88.021513|-88.301598|30.523874|30.523874|30.843424|30.843424,-88.1615555,30.683649,Alabama
972937923917103000,2018-03-11T20:50:52Z,2232348896,SalinaahhDenise,I have an ear infection and sore throat so I am hating life right now 😣,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/944c03c1d85ef480.json,Fresno,"Fresno, CA",city,United States,US,|,|,-119.93251|-119.632419|-119.632419|-119.93251|36.648905|36.648905|36.923179|36.923179,-119.7824645,36.786042,California
972936237232337000,2018-03-11T20:44:09Z,502034826,KimDrinksBeer,"Current status: tea with honey and lemon, Day Quil, Airborne, Kleenex with Vicks and lotion and some sore throat lozenges, all under a big pile of blankets. Ain't nobody got time for this!",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445,Illinois
972923328414405000,2018-03-11T19:52:52Z,2469618246,NatalieAvocado_,I fell asleep around 5 and woke up at 11 with the worst sore throat ever 😩,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e3505917a639e8ec.json,Pico Rivera,"Pico Rivera, CA",city,United States,US,|,|,-118.123005|-118.037043|-118.037043|-118.123005|33.950457|33.950457|34.037384|34.037384,-118.080024,33.9939205,California
972922846698762000,2018-03-11T19:50:57Z,4174139593,bigdaddytj64,"Wife is under the weather with bad sore throat so I made a big pot of chicken and dumplings, her… https://t.co/REShY9KdJM",Instagram,,,,FALSE,FALSE,1,0,,,instagram.com/p/BgMfoyxnIxW/,https://t.co/REShY9KdJM,https://www.instagram.com/p/BgMfoyxnIxW/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c386efac4d8d46d2.json,Abilene,"Abilene, TX",city,United States,US,32.4464|-99.7455,-99.7455|32.4464,-99.835853|-99.665259|-99.665259|-99.835853|32.321246|32.321246|32.508856|32.508856,-99.750556,32.415051,Texas
972913689367138000,2018-03-11T19:14:34Z,171587352,DeeDeeTrick,My cough has gone away but now I have the wooooorst sore throat ever. Wish the weather would decide what it wanted so these sinus issues would go away 🙅🏼‍♀️🙅🏼‍♀️,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/018929347840059e.json,Indianapolis,"Indianapolis, IN",city,United States,US,|,|,-86.348441|-85.937404|-85.937404|-86.348441|39.631677|39.631677|39.927448|39.927448,-86.1429225,39.7795625,Indiana
972913312387154000,2018-03-11T19:13:04Z,1177206949,kassyysoriaa,Woke up with a sore throat :/,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/d98e7ce217ade2c5.json,Stockton,"Stockton, CA",city,United States,US,|,|,-121.4168716|-121.183979|-121.183979|-121.4168716|37.883347|37.883347|38.078305|38.078305,-121.3004253,37.980826,California
972911547436630000,2018-03-11T19:06:03Z,64792465,juliiwoo,@vic_dal1 I have a sore throat 😕,Twitter for iPhone,972910898649191000,4251450913,vic_dal1,FALSE,FALSE,1,0,,,,,,,,,,,,,,4251450913,vic_dal1,en,,,,,https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json,Texas,"Texas, USA",admin,United States,US,|,|,-106.645646|-93.508131|-93.508131|-106.645646|25.837092|25.837092|36.500695|36.500695,-100.0768885,31.1688935,Texas
972909306499695000,2018-03-11T18:57:09Z,871576172567695000,DuskySomething,I think I'm finally feeling what the babiest of a show choir hangover is..? I wasn't even the one singing &amp; dancing but my throat is so sore and my whole body aches! I slept in until 2! How do y'all do it every weekend? 😂🤗,Twitter for Android,,,,FALSE,FALSE,6,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/11438867a3b3fd50.json,Columbia City,"Columbia City, IN",city,United States,US,|,|,-85.542706|-85.415056|-85.415056|-85.542706|41.127206|41.127206|41.17957|41.17957,-85.478881,41.153388,Indiana
972900882223428000,2018-03-11T18:23:40Z,43532633,_kmbouler,Sore throat coming soon to a twitter near you 😉🤣 https://t.co/bV3zlShdy4,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/thebrianaj/sta…,https://t.co/bV3zlShdy4,https://twitter.com/thebrianaj/status/972898629756313600,,,,,,,,,,,en,972898629756314000,@_kmbouler 😂 enjoy this sis ... bring out all the tricks and treats !,,,https://api.twitter.com/1.1/geo/id/288de3df481163e8.json,Alabama,"Alabama, USA",admin,United States,US,|,|,-88.473228|-84.888247|-84.888247|-88.473228|30.144425|30.144425|35.008029|35.008029,-86.6807375,32.576227,Alabama
