status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
969801756061454000,2018-03-03T05:08:51Z,71325792,lrpage0,"@FibroElaine The crazy thing is that there's a SO MANY different symptoms that no one has the same ones. Mine consist of chronic pain, fatigue, GERD, TMJ, and migraines just to name a few. Your fibro will be different than mine and that's perfectly normal.",Twitter Web Client,969784512841486000,968995016243843000,FibroElaine,FALSE,FALSE,0,0,,,,,,,,,,,,,,968995016243843072,FibroElaine,en,,,,,https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json,New York,"New York, USA",admin,United States,US,|,|,-79.76259|-71.777492|-71.777492|-79.76259|40.477383|40.477383|45.015851|45.015851,-75.770041,42.746617,New York
969799282386768000,2018-03-03T04:59:01Z,15298609,rosowski,"@jessmorris47 @naomidasher @MichaelBJordan @nbcparenthood Loved the first two, especially since I was a Silver Surfer fan before I really knew what I was even reading. I liked the reboot, but suffered from movie fatigue when it came out and only saw it on a plane. Still dig it though.",Twitter for iPhone,969798797227364000,470217765,jessmorris47,FALSE,FALSE,1,0,,,,,,,,,,,,,,470217765|1618204794|15926703|28382675,jessmorris47|naomidasher|MichaelBJordan|nbcparenthood,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445,Illinois
969785618552140000,2018-03-03T04:04:43Z,526603016,payalkohlimd,@drjohnm Great advice John! The challenge remains maintaining quality of reads without reader fatigue when reading 200-250 EKGs at a time?,Twitter for iPhone,969727971153056000,139173680,drjohnm,FALSE,FALSE,0,0,,,,,,,,,,,,,,139173680,drjohnm,en,,,,,https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json,Denver,"Denver, CO",city,United States,US,|,|,-105.109815|-104.734372|-104.734372|-105.109815|39.614151|39.614151|39.812975|39.812975,-104.9220935,39.713563,Colorado
969782817512096000,2018-03-03T03:53:36Z,462440570,ultshanator,You can see the fatigue setting in on #Rutgers,Twitter for iPhone,,,,FALSE,FALSE,0,0,Rutgers,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,|,|,-73.962582|-73.699793|-73.699793|-73.962582|40.541722|40.541722|40.8000371|40.8000371,-73.8311875,40.67087955,New York
969776118978007000,2018-03-03T03:26:58Z,2810009016,pet1713,.@ShiftConcussion Heads up i know...after 45...fatigue insomnia headaches...,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,570205219,ShiftConcussion,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948,Texas
969770646292107000,2018-03-03T03:05:14Z,371707662,AMRayEsq,Our @MLGlobalTech partner @ChangeSource on deal fatigue: https://t.co/UH4UmmOhdI,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/changesource/s…,https://t.co/UH4UmmOhdI,https://twitter.com/changesource/status/969768112957599744,,,,,,,,,897115038468780032|789156732400340992,MLGlobalTech|ChangeSource,en,969768112957600000,Tired of Deal Fatigue? (Part 3: The Deal Process—A Life Cycle) https://t.co/dLrLNFMHPk,,,https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json,Washington,"Washington, DC",city,United States,US,|,|,-77.119401|-76.909396|-76.909396|-77.119401|38.801826|38.801826|38.9953797|38.9953797,-77.0143985,38.89860285,District of Columbia
969751801338540000,2018-03-03T01:50:21Z,129052494,tmj_SJC_gensci,"If you're looking for an #internship in #MOFFETTFIELD, CA, check this out: https://t.co/xygC7NgMIW #GeneralScience #CareerArc",TweetMyJOBS,,,,FALSE,FALSE,0,0,internship|MOFFETTFIELD|GeneralScience|CareerArc,,bit.ly/2oeyb9o,https://t.co/xygC7NgMIW,http://bit.ly/2oeyb9o,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json,California,"California, USA",admin,United States,US,37.41752|-122.0525,-122.0525|37.41752,-124.482003|-114.131212|-114.131212|-124.482003|32.528832|32.528832|42.009519|42.009519,-119.3066075,37.2691755,California
969738610860638000,2018-03-03T00:57:56Z,279819517,AJ_McCord,UCLA vs Oregon Sat. Good news for #GoDucks fans who are more worried about this match-up than they would’ve been for Cal - Ducks starters had more than a quarter of rest today. Bruins were in a fight to the finish vs Cal. So if fatigue becomes a factor- UO will have the advantage,Twitter for iPhone,,,,FALSE,FALSE,1,1,GoDucks,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json,Seattle,"Seattle, WA",city,United States,US,|,|,-122.436232|-122.2249728|-122.2249728|-122.436232|47.4953154|47.4953154|47.734319|47.734319,-122.3306024,47.6148172,Washington
969734711739343000,2018-03-03T00:42:26Z,942827737,cwall027,@stickles_paul Starting to fatigue.... Legs leaving him,Twitter for Android,969726285663568000,149950016,stickles_paul,FALSE,FALSE,1,0,,,,,,,,,,,,,,149950016,stickles_paul,en,,,,,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,South Carolina,"South Carolina, USA",admin,United States,US,|,|,-83.353955|-78.499301|-78.499301|-83.353955|32.04683|32.04683|35.215449|35.215449,-80.926628,33.6311395,South Carolina
969732774163894000,2018-03-03T00:34:44Z,1444975885,Shakesumjay,Play me for da bread shot meter on an fatigue on https://t.co/9cCxOw5ZqL,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/brandon_mcewen…,https://t.co/9cCxOw5ZqL,https://twitter.com/brandon_mcewen/status/969729464123973632,,,,,,,,,,,en,969729464123974000,We really been playing 2k all day 😂,,,https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json,Columbus,"Columbus, OH",city,United States,US,|,|,-83.200169|-82.7713751|-82.7713751|-83.200169|39.832013|39.832013|40.157354|40.157354,-82.98577205,39.9946835,Ohio
969725763091030000,2018-03-03T00:06:53Z,3634065501,MegBurns17,@KimFCoates Read a review - you were brilliant! Hoping to get outta Mysterysauga to see. Teacher problem = weekend fatigue 😩,Twitter for iPhone,969649916464202000,1260674960,KimFCoates,FALSE,FALSE,0,0,,,,,,,,,,,,,,1260674960,KimFCoates,en,,,,,https://api.twitter.com/1.1/geo/id/5c43cbdfce4d3247.json,Mississauga,"Mississauga, Ontario",city,Canada,CA,|,|,-79.810142|-79.422004|-79.422004|-79.810142|43.373074|43.373074|43.737414|43.737414,-79.616073,43.555244,
969712373501219000,2018-03-02T23:13:40Z,34068523,ZayaTheProphet,I’m “Future” fatigue,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/859b7f1502db8fe9.json,Binghamton,"Binghamton, NY",city,United States,US,|,|,-75.95015|-75.857034|-75.857034|-75.95015|42.067082|42.067082|42.156489|42.156489,-75.903592,42.1117855,New York
969698223634854000,2018-03-02T22:17:27Z,2590209834,xocarlierose,These last few weeks of this pregnancy are me just laying in bed because I have no energy at all. Fatigue has completely taken over,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/04ed8141edf1aba0.json,Santee,"Santee, CA",city,United States,US,|,|,-117.039886|-116.9361587|-116.9361587|-117.039886|32.814991|32.814991|32.887369|32.887369,-116.98802235,32.85118,California
