status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965870862694937000,2018-02-20T08:48:53Z,1473910915,djeyezick,These body aches are killing me slowly 🤕,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5ecbd073f39c00fa.json,Hayward,"Hayward, CA",city,United States,US,|,|,-122.160814|-122.010737|-122.010737|-122.160814|37.592632|37.592632|37.689909|37.689909,California
965825393960796000,2018-02-20T05:48:12Z,63871723,aaydeetee_Lexy_,My whole body aches who got me sick you germy fools 😭,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b52ffa33d40078ca.json,Yakima,"Yakima, WA",city,United States,US,|,|,-120.59824|-120.461279|-120.461279|-120.59824|46.55658|46.55658|46.6318646|46.6318646,Washington
965782404882412000,2018-02-20T02:57:23Z,771517120207258000,ashleytedrickk,i worked for 12 whole ass hours today. my body aches 😭,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/75aec033c0868359.json,Xenia,"Xenia, OH",city,United States,US,|,|,-83.992047|-83.9022779|-83.9022779|-83.992047|39.650132|39.650132|39.7302945|39.7302945,Ohio
965727108474589000,2018-02-19T23:17:39Z,3258343055,Kaitlyn_Krygier,"*Wakes up sweaty w/ body aches that persist and get slightly worse throughout today*
My in-denial ass: I’m fine obviously
*Comes home and takes temp to reassure myself I’m fine, only to see temp is 100.6 degrees
Me, still in denial: WHAT HOW DO I HAVE A FEVER I FEEL FINE",Twitter for iPhone,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/77f923f5a841bbdf.json,Mount Pleasant,"Mount Pleasant, MI",city,United States,US,|,|,-84.816945|-84.7274069|-84.7274069|-84.816945|43.553246|43.553246|43.63446|43.63446,Michigan
965677031601197000,2018-02-19T19:58:40Z,805789092,aubbie725,"@bailessss Saturday night/Sunday....Sunday — runny nose and allergic reaction to Tamiflu! Monday — Fever, cough, stuffiness...I would say aches and pains, but my body hurts all over all the time, so I don’t really know...headache for sure!",Twitter for iPhone,965668923143270000,556440530,bailessss,FALSE,FALSE,1,0,,,,,,,,,,,,,,556440530,bailessss,en,,,,,https://api.twitter.com/1.1/geo/id/df1b6e7143e9c8d4.json,Lafayette,"Lafayette, IN",city,United States,US,|,|,-86.92488|-86.768625|-86.768625|-86.92488|40.339754|40.339754|40.474718|40.474718,Indiana
965666752356078000,2018-02-19T19:17:49Z,2860791676,riselikethetide,"I need a massage so bad, body aches, growing pains.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/7ad0e3081108f4ba.json,Atlantic City,"Atlantic City, NJ",city,United States,US,|,|,-74.467407|-74.40702|-74.40702|-74.467407|39.342291|39.342291|39.386729|39.386729,New Jersey
965644807501697000,2018-02-19T17:50:37Z,241391668,lauren_geee,My whole body aches 😭😟,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json,Austin,"Austin, TX",city,United States,US,|,|,-97.928935|-97.5805133|-97.5805133|-97.928935|30.127892|30.127892|30.5187994|30.5187994,Texas
965616917011673000,2018-02-19T15:59:47Z,2990190810,lil_sarah_00,I definitley just tried to get out of bed and every muscle in my body aches. #postdancecompproblems,Twitter for iPhone,,,,FALSE,FALSE,5,0,postdancecompproblems,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,Fort Worth,"Fort Worth, TX",city,United States,US,|,|,-97.538285|-97.033542|-97.033542|-97.538285|32.569477|32.569477|32.990456|32.990456,Texas
965486372063597000,2018-02-19T07:21:03Z,2914620696,_Bri100_,My body aches 😫,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json,New Orleans,"New Orleans, LA",city,United States,US,|,|,-90.137908|-89.884108|-89.884108|-90.137908|29.889574|29.889574|30.075628|30.075628,Louisiana
965480677922820000,2018-02-19T06:58:26Z,822821753114268000,RoseGoldnKryssy,Somebody HALP... These body aches need to be massaged away,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/fee8047a46fbdfc8.json,Vinings,"Vinings, GA",city,United States,US,|,|,-84.487242|-84.4542161|-84.4542161|-84.487242|33.841705|33.841705|33.8811|33.8811,Georgia
