status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
973015752595968000,2018-03-12T02:00:07Z,150803846,drunkmxnds,"I hardly ever get sick, but when I do I ache in every part of my body 😪",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json,Baltimore,"Baltimore, MD",city,United States,US,|,|,-76.7115205|-76.529443|-76.529443|-76.7115205|39.197211|39.197211|39.372215|39.372215,-76.62048175,39.284713,Maryland
972865541844230000,2018-03-11T16:03:14Z,1304329687,AshleyBeelzebub,"So I have a mild ear ache and when I rubbed my ear I got like a jolting pain in my ear canal and got really dizzy and almost fell over in an aisle. 

I'm fine now but like. What the fuck body.",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0184f83510600ffd.json,Deptford,"Deptford, NJ",city,United States,US,|,|,-75.1720789|-75.075263|-75.075263|-75.1720789|39.76854|39.76854|39.861738|39.861738,-75.12367095,39.815139,New Jersey
972381558245089000,2018-03-10T08:00:04Z,735428774,_rileybrown13,I hate how adrenaline makes your muscles ache. like I was already scared and now my body hurts. thanks,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/579f9e4d93c529b1.json,Warren,"Warren, OH",city,United States,US,|,|,-80.894004|-80.7404848|-80.7404848|-80.894004|41.198089|41.198089|41.272574|41.272574,-80.8172444,41.2353315,Ohio
972180537828938000,2018-03-09T18:41:17Z,10958632,dgruetter,@cryoclaire242 I hear ya. Been Googling all kinds of ailments today.  Body ache. Skin sensitivity. Lump on the back of my neck. Weird stuff. Hoping it's just a crappy bed and pillow. Hope you can hear it soon. It's great. Amazing pixel art!,Twitter for Android,972171988650340000,1905408666,cryoclaire242,FALSE,FALSE,0,0,,,,,,,,,,,,,,1905408666,cryoclaire242,en,,,,,https://api.twitter.com/1.1/geo/id/0184f83510600ffd.json,Deptford,"Deptford, NJ",city,United States,US,|,|,-75.1720789|-75.075263|-75.075263|-75.1720789|39.76854|39.76854|39.861738|39.861738,-75.12367095,39.815139,New Jersey
971836187253133000,2018-03-08T19:52:57Z,851736133,gabhickey24,Ever feel so sad and empty that it causes a physical ache all over your body cause same,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0d1a6a86b5c1190c.json,Huntsville,"Huntsville, Ontario",city,Canada,CA,|,|,-79.500964|-79.053441|-79.053441|-79.500964|45.141284|45.141284|45.470116|45.470116,-79.2772025,45.3057,
971770569891836000,2018-03-08T15:32:13Z,193434991,jobo1956,"@undisputed @ShannonSharpe Tell me something, why is it LeBron has never had an ache or pain, soreness of any part of his body?  Why is that?",Twitter for Android,971768088872891000,765905855195804000,undisputed,FALSE,FALSE,1,0,,,,,,,,,,,,,,765905855195803648|371539066,undisputed|ShannonSharpe,en,,,,,https://api.twitter.com/1.1/geo/id/7b5667de9caf1b92.json,Vallejo,"Vallejo, CA",city,United States,US,|,|,-122.293347|-122.1670984|-122.1670984|-122.293347|38.060373|38.060373|38.169181|38.169181,-122.2302227,38.114777,California
971622782495797000,2018-03-08T05:44:57Z,1317039997,Laurynnnn17_,man my body ache 🤦🏽‍♀️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/394f027fe2674c28.json,Mayfield Heights,"Mayfield Heights, OH",city,United States,US,|,|,-81.474912|-81.43201|-81.43201|-81.474912|41.500849|41.500849|41.533113|41.533113,-81.453461,41.516981,Ohio
971465880973357000,2018-03-07T19:21:29Z,272507014,gallagherrosem,"I've gotten to the point where I've trained my body to handle sleep deprivation but my eyes won't be fooled, my eyeballs literally ache",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01c060cf466c6ce3.json,Long Beach,"Long Beach, CA",city,United States,US,|,|,-118.250227|-118.0631938|-118.0631938|-118.250227|33.732905|33.732905|33.885438|33.885438,-118.1567104,33.8091715,California
971227185506935000,2018-03-07T03:33:00Z,410151294,shaynawilder,Body ache like fuck,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json,Nashville,"Nashville, TN",city,United States,US,|,|,-87.022482|-86.560616|-86.560616|-87.022482|35.9945681|35.9945681|36.405448|36.405448,-86.791549,36.20000805,Tennessee
971135248275821000,2018-03-06T21:27:40Z,2792532176,agentkittyfeets,You know you're #chronicallyill when your mom calls to ask if you already feel the snow moving in and you compare what body parts already ache. XD,Twitter Web Client,,,,FALSE,FALSE,4,0,chronicallyill,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3f5897b87d2bf56c.json,Delaware,"Delaware, USA",admin,United States,US,|,|,-75.7887564|-74.984165|-74.984165|-75.7887564|38.4510398|38.4510398|39.839007|39.839007,-75.3864607,39.1450234,
