status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat,state
976194629623276000,2018-03-20T20:31:51Z,453231245,jennbrindisi,"@SeanTyran You’re so sweet.  Ice cream might make me 🤢.  I just got back from doctors.. I have influenza:(. 🤒 fever, cough, chills, and no appetite.",Twitter for iPhone,976124222517994000,34028434,SeanTyran,FALSE,FALSE,0,0,,,,,,,,,,,,,,34028434,SeanTyran,en,,,,,https://api.twitter.com/1.1/geo/id/f33f520be81a525c.json,Boardman,"Boardman, OH",city,United States,US,|,|,-80.71159|-80.603596|-80.603596|-80.71159|40.970454|40.970454|41.061426|41.061426,-80.657593,41.01594,Ohio
976181413992129000,2018-03-20T19:39:20Z,885313651732869000,punkmom_,"@___KINGDIAZ___ You really need to do your research, the last time the influenza was less effective than this year was in 2014, skyrocketed with effectiveness and slowly went down again. New strains are also developing. It was most effective less than 10 years ago.",Twitter for iPhone,976145245086929000,918836055129944000,___KINGDIAZ___,FALSE,FALSE,0,0,,,,,,,,,,,,,,918836055129944064,___KINGDIAZ___,en,,,,,https://api.twitter.com/1.1/geo/id/01d25a2412697203.json,Torrington,"Torrington, CT",city,United States,US,|,|,-73.1689714|-73.058981|-73.058981|-73.1689714|41.76345|41.76345|41.885906|41.885906,-73.1139762,41.824678,Connecticut
976115773453275000,2018-03-20T15:18:30Z,6525,srah,A study is underway at @umich to see if severe influenza patients can be cured by platelet donations from donors who have already had the flu. #WolverinesForLife,Twitter for iPhone,,,,FALSE,FALSE,1,1,WolverinesForLife,,,,,,,,,,,,,88836132,UMich,en,,,,,https://api.twitter.com/1.1/geo/id/92b2158a6d509767.json,Ann Arbor,"Ann Arbor, MI",city,United States,US,|,|,-83.800262|-83.659681|-83.659681|-83.800262|42.215087|42.215087|42.326592|42.326592,-83.7299715,42.2708395,Michigan
976100514281685000,2018-03-20T14:17:52Z,302764570,Palm1Elizabeth,@robertmentzer Influenza epidemic too,Twitter for iPhone,976100277504930000,302764570,Palm1Elizabeth,FALSE,FALSE,0,0,,,,,,,,,,,,,,9444062,robertmentzer,en,,,,,https://api.twitter.com/1.1/geo/id/86340890c0639506.json,McFarland,"McFarland, WI",city,United States,US,|,|,-89.34002|-89.263968|-89.263968|-89.34002|42.968765|42.968765|43.040984|43.040984,-89.301994,43.0048745,Wisconsin
976013787860841000,2018-03-20T08:33:15Z,970011802670002000,CALPolyJohnny,This that freaking idiot that went to a private school &amp; tried to influence the kids with isis acts &amp; a influenza of racism remarks indulging into mysterious thoughts to be abnormal for the brain?.. That's why the private school girls start crying &amp; turn on the lights in a room?,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/944c03c1d85ef480.json,Fresno,"Fresno, CA",city,United States,US,|,|,-119.93251|-119.632419|-119.632419|-119.93251|36.648905|36.648905|36.923179|36.923179,-119.7824645,36.786042,California
975943993065316000,2018-03-20T03:55:54Z,862339460129841000,SeanK_CCPA,"@DocBastard @kellybroganmd Funnily enough, I seem to recall when influenza  in and of itself was considered a cause for depression",Twitter for iPhone,975925574614078000,468669904,DocBastard,FALSE,FALSE,0,0,,,,,,,,,,,,,,468669904|1279354572,DocBastard|kellybroganmd,en,,,,,https://api.twitter.com/1.1/geo/id/6cea0c0f21e7a8f5.json,Selkirk,"Selkirk, Manitoba",city,Canada,CA,|,|,-96.967994|-96.850101|-96.850101|-96.967994|50.12495|50.12495|50.177808|50.177808,-96.9090475,50.151379,
975876158414905000,2018-03-19T23:26:21Z,104718312,LegiScanIN,HB1058 [Passed] Influenza information to residents. Requires an operator of a housing with services establishment... https://t.co/gaGYyaaYH8,eLobbyist,,,,FALSE,FALSE,0,0,,,bitly.com/Si2UzK,https://t.co/gaGYyaaYH8,http://bitly.com/Si2UzK,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/018929347840059e.json,Indianapolis,"Indianapolis, IN",city,United States,US,39.76859|-86.162634,-86.162634|39.76859,-86.348441|-85.937404|-85.937404|-86.348441|39.631677|39.631677|39.927448|39.927448,-86.1429225,39.7795625,Indiana
975860869698486000,2018-03-19T22:25:36Z,108796231,BeckyJohnson222,"@chrisvcsefalvay @ausduck @Awithonelison @doritmi @jkellyca @RoyWilliams1024 @BlueLionBlog @lizditz @Siubhan_H @DrKND @PharmaNemesis @kidoctr @RBuzzy1111 @Plasticdoe @Vbalance03 @ChrisJohnsonMD @jpsportsminer @anoticingsenpai @Rosewind2007 @Annacreegan @GeoffSchuler @djt10 @DrWilliamHoh @SueQuez @and_McDowell @EmmaGPaley @dkegel @jjfox123 @Pmaxwellfnp @what_if_007 @janem1276 @Cattlechildren @EmirSejdik @HenningTveit @ThisMomHCN @wildweatherdan @jrtgirl35 @mal0406 @steffieschiltz @carlsmythe @theMUMeffect @gator91man @badzoot7 @FarmgalMom @Amennaanka @TinFoilAwards @Itsme060602 @Dr_dad_of_3 @homeopathy2010 @AgnosticLiberty UK study found people over age 65 just don't respond to the #FluShot.
So why bother? All it does is increase your toxic load.

https://t.co/fhQiuEz4Am",Twitter for Android,975272823009800000,749551099351302000,chrisvcsefalvay,FALSE,FALSE,1,0,FluShot,,gov.uk/government/pub…,https://t.co/fhQiuEz4Am,https://www.gov.uk/government/publications/influenza-vaccine-effectiveness-2016-to-2017-estimates,,,,,,,,,749551099351302144|106668757|2338214224|54886540|28824488|3387707229|2920240065|4937061|275301000|14217881|738184695599357953|30974896|896822234572087296|138843333|398400514|154361768|610917204|790612617844842496|827119753537937408|207742832|2899929414|40308046|2599041415|23856730|261190093|532393910|17043460|236769834|1975226587|1693401392|111888966|203029033|738148045733298176|351655589|792417714480349184|19435213|52950375|788081025087922176|18024645|227117166|908331619806859265|272162006|609058571|901206017479933956|960797042581868544|862876362289238017|128146300|871381046264082433|109352502|3241002972,chrisvcsefalvay|ausduck|Awithonelison|doritmi|jkellyca|RoyWilliams1024|BlueLionBlog|lizditz|Siubhan_H|DrKND|PharmaNemesis|kidoctr|RBuzzy1111|Plasticdoe|Vbalance03|ChrisJohnsonMD|jpsportsminer|anoticingsenpai|Rosewind2007|Annacreegan|GeoffSchuler|djt10|DrWilliamHoh|SueQuez|and_McDowell|EmmaGPaley|dkegel|jjfox123|Pmaxwellfnp|what_if_007|janem1276|Cattlechildren|EmirSejdik|HenningTveit|ThisMomHCN|wildweatherdan|jrtgirl35|mal0406|steffieschiltz|carlsmythe|theMUMeffect|gator91man|badzoot7|FarmgalMom|Amennaanka|TinFoilAwards|Itsme060602|Dr_dad_of_3|homeopathy2010|AgnosticLiberty,en,,,,,https://api.twitter.com/1.1/geo/id/89bac4213b1b5525.json,Seaside,"Seaside, CA",city,United States,US,|,|,-121.860374|-121.789746|-121.789746|-121.860374|36.5968148|36.5968148|36.654798|36.654798,-121.82506,36.6258064,California
975763125009027000,2018-03-19T15:57:12Z,358029935,JohnnyHypeee,"Our family lost a good family friend this morning man, that influenza b ain’t no joke. Rest In Peace Pete",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/054df5106ee9caf2.json,Ennis,"Ennis, TX",city,United States,US,|,|,-96.667447|-96.571268|-96.571268|-96.667447|32.289048|32.289048|32.368525|32.368525,-96.6193575,32.3287865,Texas
975745196179841000,2018-03-19T14:45:57Z,1722487681,Danaustin__,"All black like a ninja, chain got influenza 💦 GAH Damn! obufashionshow “Dawn of a New Era”… https://t.co/KSpyVjwJwi",Instagram,,,,FALSE,FALSE,0,0,,,instagram.com/p/BggjPqKh4oh/,https://t.co/KSpyVjwJwi,https://www.instagram.com/p/BggjPqKh4oh/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/77f923f5a841bbdf.json,Mount Pleasant,"Mount Pleasant, MI",city,United States,US,43.59046|-84.77516,-84.77516|43.59046,-84.816945|-84.7274069|-84.7274069|-84.816945|43.553246|43.553246|43.63446|43.63446,-84.77217595,43.593853,Michigan
975738472626557000,2018-03-19T14:19:14Z,1184836663,Alexmichel_10,We played influenza B bingo in biology today 😂,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/43540e805ce7385d.json,Mount Vernon,"Mount Vernon, OH",city,United States,US,|,|,-82.519942|-82.418632|-82.418632|-82.519942|40.353026|40.353026|40.439491|40.439491,-82.469287,40.3962585,Ohio
975566981943440000,2018-03-19T02:57:48Z,122220756,SilentGarrett,"Hey @melissacross I made an un-adult decision and played a bunch of shows whilst under the influence of the influenza and now everything is tired and difficult in my body.
No off-day in sight.
I’m gonna try your straw-phonation and do some laryngeal manipulation
Miss you!",Twitter for iPhone,,,,FALSE,FALSE,179,6,,,,,,,,,,,,,,20862926,melissacross,en,,,,,https://api.twitter.com/1.1/geo/id/27c45d804c777999.json,Kansas,"Kansas, USA",admin,United States,US,|,|,-102.051769|-94.588081|-94.588081|-102.051769|36.9931101|36.9931101|40.003282|40.003282,-98.319925,38.49819605,Kansas
975536391034671000,2018-03-19T00:56:14Z,104709417,LegiScanWV,HB4581 [NEW] Requiring influenza immunizations for health care workers https://t.co/Spj2EadYM3,eLobbyist,,,,FALSE,FALSE,0,0,,,bitly.com/1gYwVMc,https://t.co/Spj2EadYM3,http://bitly.com/1gYwVMc,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/71f2805dd75bc147.json,Charleston,"Charleston, WV",city,United States,US,38.336166|-81.612186,-81.612186|38.336166,-81.7071748|-81.560235|-81.560235|-81.7071748|38.293241|38.293241|38.401731|38.401731,-81.6337049,38.347486,West Virginia
