status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
969805632156073985,2018-03-03T05:24:15Z,424671037,melisscarbonaro,being on tamiflu is not fun☹️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969794146792824832,2018-03-03T04:38:37Z,145745020,SuperSassyMama,"This weekend will be spent in bed, reading, drinking hot tea and taking #Tamiflu #SickMomMeansHouseIsClosed #HunkerDown #FluSucks",Twitter for iPhone,,,,FALSE,FALSE,1,0,Tamiflu|SickMomMeansHouseIsClosed|HunkerDown|FluSucks,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969782446559555584,2018-03-03T03:52:07Z,384902352,simplyrosellc,Elderberry - The Most Anti-viral Fruit Known to Man https://t.co/TTPezVpFQ6,Facebook,,,,FALSE,FALSE,0,0,,,fb.me/Lu4oLDc5,https://t.co/TTPezVpFQ6,https://fb.me/Lu4oLDc5,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969775455233601536,2018-03-03T03:24:20Z,373078372,StacyV200,@RealOldHouswife I was very sick x 4 days before I saw my doc. Too late to take Tamiflu. Treated me with antibiotics and inhalers. Please see you doctor❤️,Twitter for iPhone,969774860586057728,126358979,RealOldHouswife,FALSE,FALSE,0,0,,,,,,,,,,,,,,126358979,RealOldHouswife,en,,,,,https://api.twitter.com/1.1/geo/id/62ff27569714ddb3.json,Edmond,"Edmond, OK",city,United States,US,|,|,-97.557572|-97.35391|-97.35391|-97.557572|35.606823|35.606823|35.7836212|35.7836212,-97.455741,35.6952221
969772677379497984,2018-03-03T03:13:18Z,713948555451482112,rositaalvirez16,"@SusResister @barbs73 Texas has had over TWO THOUSAND deaths due to flu this season.    Some people can’t afford medicine.   $600,000 would give Tamiflu to 2000 people. Saving some.   Stopping spread.  Better than an EGO PARADE for the disgraced Trump #DumpTrump",Twitter for iPhone,969379821334794245,1004426490,SusResister,FALSE,FALSE,2,2,DumpTrump,,,,,,,,,,,,,1004426490|42101913,SusResister|barbs73,en,,,,,,,,,,,|,|,|||||||,,
969766470778580993,2018-03-03T02:48:38Z,34029756,meredithdclark,"@Denise_Earley Completely recovered in five days, praise the Lord! Tamiflu is nauseating but amazingly effective.",Twitter for iPhone,969766079143792640,923282269,Denise_Earley,FALSE,FALSE,0,0,,,,,,,,,,,,,,923282269,Denise_Earley,en,,,,,,,,,,,|,|,|||||||,,
969744883874373632,2018-03-03T01:22:51Z,38577494,HyndenIsHere,@AaronLyonsRX I got on tamiflu within 3 hrs of first fever. Can't imagine it being worse than it is 😱,Twitter for iPhone,969715159395643393,3875781377,AaronLyonsRX,FALSE,FALSE,0,0,,,,,,,,,,,,,,3875781377,AaronLyonsRX,en,,,,,,,,,,,|,|,|||||||,,
969742859808264192,2018-03-03T01:14:49Z,704495485382320131,dlosborn16,@believeinxfiles Doesn’t sound good. Go to a minute clinic or urgent care tomorrow. It’s much more inexpensive than going to emergency care. This years strain of flu is nothing to mess with! Tamiflu can shorten the length of the illness.,Twitter for iPhone,969741193885122560,2489699181,believeinxfiles,FALSE,FALSE,1,1,,,,,,,,,,,,,,2489699181,believeinxfiles,en,,,,,https://api.twitter.com/1.1/geo/id/9a974dfc8efb32a0.json,Kansas City,"Kansas City, MO",city,United States,US,|,|,-94.733122|-94.3854414|-94.3854414|-94.733122|38.868002|38.868002|39.332095|39.332095,-94.5592817,39.1000485
969740012433457152,2018-03-03T01:03:30Z,164786828,uricknick,PLEASE: HAS TAMIFLU WORKED FOR YOU WITHIN THE FIRST 48 HOURS OF FLU SYMPTOMS OR IS IT JUST A PHARMA CASH GRAB? I NEED HELP!,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a96f188f5de647b5.json,Renton,"Renton, WA",city,United States,US,|,|,-122.253717|-122.135079|-122.135079|-122.253717|47.423263|47.423263|47.539933|47.539933,-122.194398,47.481598
969731998955614213,2018-03-03T00:31:39Z,14581602,Richard0069,"Tamiflu Again Linked to Extreme Adverse Reactions
https://t.co/Ra1SU2E6cp https://t.co/IyEYGIjMlX",Gab.ai,,,,FALSE,FALSE,0,0,,,thevaccinereaction.org/2018/02/tamifl…|gab.ai/Richard0069/po…,https://t.co/Ra1SU2E6cp|https://t.co/IyEYGIjMlX,http://www.thevaccinereaction.org/2018/02/tamiflu-again-linked-to-extreme-adverse-reactions/|https://gab.ai/Richard0069/posts/20871448,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969727803607281665,2018-03-03T00:14:59Z,713948555451482112,rositaalvirez16,@GregAbbott_TX @TexasGOP Abbott.   I think you are getting paid to work for Texas not campaign.   Get back to work.  THOUSANDS of Texans have died because of the flu THIS SEASON. A little leadership there?   I wonder how many could not afford the $300 Tamiflu.,Twitter for iPhone,969700590216298497,90651198,GregAbbott_TX,FALSE,FALSE,1,0,,,,,,,,,,,,,,90651198|37760670,GregAbbott_TX|TexasGOP,en,,,,,,,,,,,|,|,|||||||,,
969719944182157312,2018-03-02T23:43:45Z,703069988081373185,Atemnke1Tiffany,Tamiflu! Not how I wanted to start my bday month! 😷😷🤒not cool World! https://t.co/nqi4p6pWXI,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DXUjJIPVQAMAyIU.jpg,https://t.co/nqi4p6pWXI,https://twitter.com/Atemnke1Tiffany/status/969719944182157312/photo/1,photo,http://pbs.twimg.com/media/DXUjJIPVQAMAyIU.jpg,https://t.co/nqi4p6pWXI,https://twitter.com/Atemnke1Tiffany/status/969719944182157312/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a84b808ce3f11719.json,Omaha,"Omaha, NE",city,United States,US,|,|,-96.234587|-95.872275|-95.872275|-96.234587|41.175884|41.175884|41.375558|41.375558,-96.053431,41.275721
969714827793805312,2018-03-02T23:23:26Z,38577494,HyndenIsHere,@AaronLyonsRX Did you take tamiflu?,Twitter for iPhone,969711827151216640,3875781377,AaronLyonsRX,FALSE,FALSE,0,0,,,,,,,,,,,,,,3875781377,AaronLyonsRX,en,,,,,,,,,,,|,|,|||||||,,
969711822424158209,2018-03-02T23:11:29Z,12794782,smkuenn,@fire4hairlady The flu shot + tamiflu is helping me get better but maaaaaan this is for suckers.,Twitter for iPhone,969640325533839361,15365731,fire4hairlady,FALSE,FALSE,1,0,,,,,,,,,,,,,,15365731,fire4hairlady,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,-87.732013,41.83358445
969706565149192192,2018-03-02T22:50:36Z,262075004,itsjazzdarling,What has everyone’s experience been with tamiflu?,Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969702897196945408,2018-03-02T22:36:01Z,366852742,ThatsMzSassy,"@buddyLEAbeas Thank you sweetheart, I’m trying. I’m keeping my fluid intake up and I am taking the Tamiflu my doctor prescribed. Fingers crossed it don’t last long.",Twitter for iPhone,969702718830010369,113160202,buddyLEAbeas,FALSE,FALSE,0,0,,,,,,,,,,,,,,113160202,buddyLEAbeas,en,,,,,https://api.twitter.com/1.1/geo/id/7068dd9474ab6973.json,Toledo,"Toledo, OH",city,United States,US,|,|,-83.694776|-83.454566|-83.454566|-83.694776|41.580375|41.580375|41.732806|41.732806,-83.574671,41.6565905
969701611185598464,2018-03-02T22:30:54Z,3000041730,mmoyerh15,"@HoarseWisperer Dr called this morning, daughter tested positive for flu and ordered tamiflu. Blizzard conditions and I live on a hill. Called drugstore, they weren't sure if they could deliver. They showed up this afternoon with script. Yay!",Twitter for Android,969697551610937344,784575415457308672,HoarseWisperer,FALSE,FALSE,2,0,,,,,,,,,,,,,,784575415457308672,HoarseWisperer,en,,,,,,,,,,,|,|,|||||||,,
