status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
976246512761163777,2018-03-20T23:58:01Z,462503439,gerry_davenport,Influenza vaccinations should be included. Flu season puts our hospitals into overload due to lack of vaccinations and the cost to our economy is incredible. https://t.co/KEEiWL4ROD,Twitter for iPad,,,,TRUE,FALSE,0,0,,,twitter.com/jackstar009/st…,https://t.co/KEEiWL4ROD,https://twitter.com/jackstar009/status/976153948607451137,,,,,,,,,,,en,976153948607451137,They don't just suspend kids. They send home letters asking for the updated records months in advance. This story makes it appear to be a surprise. Vaccinations are not dumb and nor are they an inconvenience. Unless you think measles or polio is a joke. https://t.co/wSRPC1izXv,,,,,,,,,|,|,|||||||,,
976245797514874881,2018-03-20T23:55:10Z,123345391,ProfHealth,"We're Back!  VE Saver Discount Code! EMF, Vision, Influenza, SOD https://t.co/xzz0I8JeLJ",AWeber Email Marketing,,,,FALSE,FALSE,0,0,,,aweber.com/t/BhZ1U,https://t.co/xzz0I8JeLJ,http://aweber.com/t/BhZ1U,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976245302792507392,2018-03-20T23:53:12Z,2209247298,BeReadyFlorida,For important #info on various #Infectious #Disease #Hazards watch videos at https://t.co/7TTOTMgTfD #JITDT #Health #Epidemic #Pandemic #Outbreak #Flu #Influenza #Anthrax #Smallpox #Salmonella #Hepatitis #Malaria #Measles #Norovirus #Sepsis #Zika #MERS #Ebola #Cholera #EColi,Twitter Web Client,,,,FALSE,FALSE,0,1,info|Infectious|Disease|Hazards|JITDT|Health|Epidemic|Pandemic|Outbreak|Flu|Influenza|Anthrax|Smallpox|Salmonella|Hepatitis|Malaria|Measles|Norovirus|Sepsis|Zika|MERS|Ebola|Cholera|EColi,,ow.ly/R7AzO,https://t.co/7TTOTMgTfD,http://ow.ly/R7AzO,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976241235194273793,2018-03-20T23:37:02Z,3114721961,ghn_news,"The @WHO is offering interactive training to improve responses to health emergencies like cholera and influenza with OpenWHO, a new web-based learning platform. https://t.co/xNpEdwYiQ8",HeyOrca,,,,FALSE,FALSE,0,1,,,openwho.org,https://t.co/xNpEdwYiQ8,https://openwho.org/,,,,,,,,,14499829,WHO,en,,,,,,,,,,,|,|,|||||||,,
976237133336907776,2018-03-20T23:20:44Z,1009602325,DrJohnMayer,"When it comes to the reasons parents delay or opt out of vaccinations, there a few popular reasons for their concerns, according to John Mayer, PhD, a clinical psychologist @drondemand
https://t.co/XIPENWQvyQ #HealthyWay via @healthywaycom",Twitter Web Client,,,,FALSE,FALSE,0,0,HealthyWay,,healthyway.com/content/flu-sh…,https://t.co/XIPENWQvyQ,https://www.healthyway.com/content/flu-shot-hysteria-should-we-worry-about-influenza-vaccinations/,,,,,,,,,1514143770|3219589147,drondemand|healthywaycom,en,,,,,,,,,,,|,|,|||||||,,
976235081982455809,2018-03-20T23:12:35Z,370167703,KristaSchmeling,I’m just going to say it: Influenza is the worst.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976231526135484416,2018-03-20T22:58:27Z,182104032,jillcoogan,@Donal_OKeeffe More of an influenza as oppposed to an influencer 🤩,Twitter for iPhone,976228825171480576,239512089,Donal_OKeeffe,FALSE,FALSE,1,0,,,,,,,,,,,,,,239512089,Donal_OKeeffe,en,,,,,,,,,,,|,|,|||||||,,
976223164224196609,2018-03-20T22:25:14Z,106517342,sabinvaccine,".@DrBGellin concludes sobering #BrainstormHealth presentation with a message of hope: ""A universal flu vaccine, our holy grail, gives us hope. With a universal influenza vaccine, we can make influenza a relic of history."" https://t.co/Nu56IfTtGW",Twitter Web Client,,,,FALSE,FALSE,1,1,BrainstormHealth,,,,,http://pbs.twimg.com/media/DYw9rwvV4AAg5Ls.jpg,https://t.co/Nu56IfTtGW,https://twitter.com/sabinvaccine/status/976223164224196609/photo/1,photo,http://pbs.twimg.com/media/DYw9rwvV4AAg5Ls.jpg,https://t.co/Nu56IfTtGW,https://twitter.com/sabinvaccine/status/976223164224196609/photo/1,,834161639893114885,DrBGellin,en,,,,,,,,,,,|,|,|||||||,,
976221130267791360,2018-03-20T22:17:09Z,521099412,_ChrisAdan72,This influenza kicking my ass like ...😷🤒 https://t.co/wPcRDoD04T,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/tweet_video_thumb/DYw78FVVAAAfpBr.jpg,https://t.co/wPcRDoD04T,https://twitter.com/_ChrisAdan72/status/976221130267791360/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYw78FVVAAAfpBr.jpg,https://t.co/wPcRDoD04T,https://twitter.com/_ChrisAdan72/status/976221130267791360/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
976220693955309568,2018-03-20T22:15:25Z,162249662,tiellover,"@ZephyLoveBird Poor Dad.  Make sure he knows that influenza A is contagious to birds, and most cases this year are influenza A.",Twitter Web Client,976155804398170112,114894139,ZephyLoveBird,FALSE,FALSE,1,0,,,,,,,,,,,,,,114894139,ZephyLoveBird,en,,,,,,,,,,,|,|,|||||||,,
