status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
973026077642772480,2018-03-12T02:41:09Z,2707065429,AtheistEngineer,@trojan719 @Global_Occupant @onnlucky Why not just creamate your body? Influenza virus can’t survive the temperatures.,Twitter for iPhone,973025051841671168,189431561,trojan719,FALSE,FALSE,0,0,,,,,,,,,,,,,,189431561|95348464|1531795652,trojan719|Global_Occupant|onnlucky,en,,,,,,,,,,,|,|,|||||||,,
973025224483639297,2018-03-12T02:37:46Z,3387707229,RoyWilliams1024,"@BlueLionBlog @GeoffSchuler @Siubhan_H @anoticingsenpai @and_McDowell @BeckyJohnson222 @EmmaGPaley @jpsportsminer @Rosewind2007 @Plasticdoe @dkegel @doritmi @ChrisJohnsonMD @jjfox123 @Pmaxwellfnp @djt10 @what_if_007 @janem1276 @Cattlechildren @Vbalance03 @EmirSejdik @HenningTveit @ThisMomHCN @wildweatherdan @jrtgirl35 @mal0406 @steffieschiltz @Awithonelison @carlsmythe @theMUMeffect @kidoctr @PharmaNemesis @RBuzzy1111 @jkellyca @gator91man @badzoot7 @FarmgalMom @chrisvcsefalvay @Amennaanka @TinFoilAwards @Itsme060602 @SueQuez @Dr_dad_of_3 @homeopathy2010 @AgnosticLiberty @ruby_menace @3worldmom @Melissa62263619 @jhewitt123 @science_guy5 jeff, your claim is bogus. In 12 peer-reviewed papers on safety of administration of influenza vaccine during pregnancy NO increase in any adverse event was found over non-vaccinated women, and several found REDUCED post delivery hospitalizations for vaxxed compared to non-vaxxed",Twitter Web Client,972989306812928001,2920240065,BlueLionBlog,FALSE,FALSE,5,1,,,,,,,,,,,,,,2920240065|2899929414|275301000|790612617844842496|261190093|108796231|532393910|610917204|827119753537937408|138843333|17043460|54886540|154361768|236769834|1975226587|40308046|1693401392|111888966|203029033|398400514|738148045733298176|351655589|792417714480349184|19435213|52950375|788081025087922176|18024645|2338214224|227117166|908331619806859265|30974896|738184695599357953|896822234572087296|28824488|272162006|609058571|901206017479933956|749551099351302144|960797042581868544|862876362289238017|128146300|23856730|871381046264082433|109352502|3241002972|2894187900|282055166|720820397562671104|106702194|741546274978156548,BlueLionBlog|GeoffSchuler|Siubhan_H|anoticingsenpai|and_McDowell|BeckyJohnson222|EmmaGPaley|jpsportsminer|Rosewind2007|Plasticdoe|dkegel|doritmi|ChrisJohnsonMD|jjfox123|Pmaxwellfnp|djt10|what_if_007|janem1276|Cattlechildren|Vbalance03|EmirSejdik|HenningTveit|ThisMomHCN|wildweatherdan|jrtgirl35|mal0406|steffieschiltz|Awithonelison|carlsmythe|theMUMeffect|kidoctr|PharmaNemesis|RBuzzy1111|jkellyca|gator91man|badzoot7|FarmgalMom|chrisvcsefalvay|Amennaanka|TinFoilAwards|Itsme060602|SueQuez|Dr_dad_of_3|homeopathy2010|AgnosticLiberty|ruby_menace|3worldmom|Melissa62263619|jhewitt123|science_guy5,en,,,,,,,,,,,|,|,|||||||,,
973022089778270208,2018-03-12T02:25:18Z,293047895,JessWong601,"And when I say flu, I mean full blown influenza. I’d take the stomach flu over this any day 😷",Twitter for iPhone,973021484900896768,293047895,JessWong601,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973021263898783745,2018-03-12T02:22:01Z,213466282,CapRadioNews,"The flu season is not over yet. There's a late-season strain going around, and there are more influenza cases in California now than there were at the peak of the season last year. https://t.co/V5VZKZy2oX https://t.co/ho5ws3u0Mq",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2IfIwuI,https://t.co/V5VZKZy2oX,https://buff.ly/2IfIwuI,http://pbs.twimg.com/media/DYDdrrUX0AE7ufZ.jpg,https://t.co/ho5ws3u0Mq,https://twitter.com/CapRadioNews/status/973021263898783745/photo/1,photo,http://pbs.twimg.com/media/DYDdrrUX0AE7ufZ.jpg,https://t.co/ho5ws3u0Mq,https://twitter.com/CapRadioNews/status/973021263898783745/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
973019790095933440,2018-03-12T02:16:10Z,554611189,mala_influenza,"I'm at Foro Sol for Depeche Mode in Iztacalco, DF w/ @itzu_g5 https://t.co/dK2ibhSzZz",Foursquare,,,,FALSE,FALSE,0,0,,,swarmapp.com/c/brfRmb4yxPV,https://t.co/dK2ibhSzZz,https://www.swarmapp.com/c/brfRmb4yxPV,,,,,,,,,80964364,itzu_g5,en,,,,,https://api.twitter.com/1.1/geo/id/de24fd487f41bad3.json,Iztacalco,"Iztacalco, Distrito Federal",city,Mexico,MX,19.40582449|-99.09154307,-99.09154307|19.40582449,-99.137171|-99.055821|-99.055821|-99.137171|19.375769|19.375769|19.422433|19.422433,-99.096496,19.399101
973018972139458560,2018-03-12T02:12:55Z,2659608205,WWILivesLost,"Exactly a hundred years ago today, the first cases of the deadly Spanish Flu or Influenza epidemic were reported. Private Albert Gitchell reported in an Army Hospital in Fort Riley that he didn’t feel well. He had cold-like symptoms such as a fever, a headache and a sore throat. https://t.co/HnpI1RVyth",Twitter for Android,,,,FALSE,FALSE,1,1,,,,,,http://pbs.twimg.com/media/DYDbljHU8AA9Bxb.jpg,https://t.co/HnpI1RVyth,https://twitter.com/WWILivesLost/status/973018972139458560/photo/1,photo,http://pbs.twimg.com/media/DYDbljHU8AA9Bxb.jpg,https://t.co/HnpI1RVyth,https://twitter.com/WWILivesLost/status/973018972139458560/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
973017760530825221,2018-03-12T02:08:06Z,22171612,AmJNurs,The 1918 Influenza Epidemic's Long Reach in Time https://t.co/FxLSvmINKT  #disease #pandemic #SpanishFlu #familystories,Twitter Web Client,,,,FALSE,FALSE,3,4,disease|pandemic|SpanishFlu|familystories,,wp.me/p7sy0l-6N9,https://t.co/FxLSvmINKT,http://wp.me/p7sy0l-6N9,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973014713473945600,2018-03-12T01:56:00Z,166667365,Tina1wthautism,#Public #Health Agency of #Canada Laboratory data suggests that the influenza season peaked in week 07 but influenza activity in Canada remains high.https://t.co/j45Pm6HpDk,Twitter Web Client,,,,FALSE,FALSE,1,0,Public|Health|Canada,,phac-aspc.gc.ca/mobile/new-nou…,https://t.co/j45Pm6HpDk,http://www.phac-aspc.gc.ca/mobile/new-nou-eng.php,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973014650324316160,2018-03-12T01:55:45Z,114907994,enms,"@poor_choices @Albertadoctors @AHS_media @GoAHealth Yeah, I am going with bs call as well. If they are an AHS employee, they should take the time to look up the influenza immunization rates on their intranet...",Twitter for iPad,972989889758208000,26157329,poor_choices,FALSE,FALSE,1,0,,,,,,,,,,,,,,26157329|611918312|279097431|314208281,poor_choices|Albertadoctors|AHS_media|GoAHealth,en,,,,,,,,,,,|,|,|||||||,,
973013196213800961,2018-03-12T01:49:58Z,87605114,WallsBetweenUs,I think I actually have the Flu. Which is kinda funny because it's and abbreviation for Influenza. Which is an inside joke but that's left for a later discussion time to load up on fluids.,Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
