status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
973029733461037056,2018-03-12T02:55:41Z,967845684694147072,Chelsea74663619,My bae always makes me tea when I have a sore throat it's so cute it makes me wanna piss myself,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973028972626882560,2018-03-12T02:52:39Z,269411939,adrianaj06,My throat sore 😩 it hurt so bad,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973028667352846339,2018-03-12T02:51:26Z,289369812,allyyjenkins,Sore throat again!!! Why am I always getting sick!,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973028067735195650,2018-03-12T02:49:03Z,16115979,seattlechildren,"When you or your child has a sore throat, it can be hard to tell if it might be something that needs medical intervention, like Strep throat. @seattlemamadoc helps us tell the difference. https://t.co/rE6ohB9vtg",Sprout Social,,,,FALSE,FALSE,3,1,,,bit.ly/2oYc5cx,https://t.co/rE6ohB9vtg,http://bit.ly/2oYc5cx,,,,,,,,,73310442,SeattleMamaDoc,en,,,,,,,,,,,|,|,|||||||,,
973028017135001601,2018-03-12T02:48:51Z,19227884,boing345brooke,"I have this weird partial sickness going on, I have a tickle in my throat that's only there if I'm lying down or in air conditioning and my sinuses occasionally feel sore. It's so frustrating because you can't really say you're sick 😂😣",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973027516175847424,2018-03-12T02:46:52Z,634220742,SippNthatBRANDI,My Throat So Sore 😭😭,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973024542745595904,2018-03-12T02:35:03Z,301050974,BiggaThnUsual92,This sore throat is in the way..I’m tryna be greedy,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973024192672256000,2018-03-12T02:33:40Z,1659305586,AlayahLashay,this sore throat is killing me 😪,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,-95.4464865,29.8384948
973023250946166784,2018-03-12T02:29:55Z,702400219560976384,AtelierVal,Made myself a milkshake to end my sore throat's suffering. This was a good decision.,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973021639041536000,2018-03-12T02:23:31Z,4136720172,mimi_chan18,"So...yeah I caught the cold again. It’s still an epidemic here in town 😵🤧🤒😷 A sore throat, aches, chills, and congestion yet again #sick #sickagain #coldssuck #epidemic https://t.co/uCuu2pGxie",Twitter for iPhone,,,,FALSE,FALSE,1,0,sick|sickagain|coldssuck|epidemic,,,,,http://pbs.twimg.com/tweet_video_thumb/DYDeAUDV4AATEHO.jpg,https://t.co/uCuu2pGxie,https://twitter.com/mimi_chan18/status/973021639041536000/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYDeAUDV4AATEHO.jpg,https://t.co/uCuu2pGxie,https://twitter.com/mimi_chan18/status/973021639041536000/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
