status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
969811698013081600,2018-03-03T05:48:21Z,133766860,June_Stoyer,Can Raw Foods Help Cure Chronic Fatigue &amp; Fibromyalgia Symptoms? via @TheOrganicView https://t.co/cgt0LCySM5,SocialOomph,,,,FALSE,FALSE,0,0,,,bit.ly/USrlmb,https://t.co/cgt0LCySM5,http://bit.ly/USrlmb,,,,,,,,,95244036,TheOrganicView,en,,,,,,,,,,,|,|,|||||||,,
969811153403641856,2018-03-03T05:46:11Z,325603008,BobCastello,"""Our offense didn't quite produce. Some of that may be fatigue. Some of that may be whatever. But the girls played hard."" - #WadeHampton girls coach Eric Burrow https://t.co/2BMHY5EoHS",Twitter Web Client,,,,FALSE,FALSE,0,1,WadeHampton,,grnol.co/2F9OHCW,https://t.co/2BMHY5EoHS,http://grnol.co/2F9OHCW,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969810967277207552,2018-03-03T05:45:27Z,364938826,drkdhoffman,#ChronicFatigueSyndrome is not in your head! It is a disease! #Fatigue is different (though can be dangerous) https://t.co/Vd74mQKABQ https://t.co/xbiJgY84jf,The Social Jukebox,,,,FALSE,FALSE,0,0,ChronicFatigueSyndrome|Fatigue,,medivizor.com/blog/2017/08/1…,https://t.co/Vd74mQKABQ,https://medivizor.com/blog/2017/08/18/chronic-fatigue-syndrome/,http://pbs.twimg.com/media/DXV171mW4AA-04z.jpg,https://t.co/xbiJgY84jf,https://twitter.com/drkdhoffman/status/969810967277207552/photo/1,photo,http://pbs.twimg.com/media/DXV171mW4AA-04z.jpg,https://t.co/xbiJgY84jf,https://twitter.com/drkdhoffman/status/969810967277207552/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
969809131556159488,2018-03-03T05:38:09Z,2943604221,fuzweb,#DealOfTheDay #FASHION #NEW High Quality Metal Frame Anti-Fatigue Glasses Folding Slim Reading Glasses Anti-reflection Presbyopic Eyeglasses KC501-503 https://t.co/Qc2sZdSbSR https://t.co/gCCnBoQRJ7,dlvr.it,,,,FALSE,FALSE,1,0,DealOfTheDay|FASHION|NEW,,dlvr.it/QJXXh0,https://t.co/Qc2sZdSbSR,http://dlvr.it/QJXXh0,http://pbs.twimg.com/media/DXV0Q7gV4AAACtB.jpg,https://t.co/gCCnBoQRJ7,https://twitter.com/fuzweb/status/969809131556159488/photo/1,photo,http://pbs.twimg.com/media/DXV0Q7gV4AAACtB.jpg,https://t.co/gCCnBoQRJ7,https://twitter.com/fuzweb/status/969809131556159488/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
969809125344387072,2018-03-03T05:38:08Z,467632786,MercorOrg,#DealOfTheDay #FASHION #NEW High Quality Metal Frame Anti-Fatigue Glasses Folding Slim Reading Glasses Anti-reflection Presbyopic Eyeglasses KC501-503 https://t.co/HaXgZFnxNH https://t.co/eaBZKnJyzk,dlvr.it,,,,FALSE,FALSE,0,0,DealOfTheDay|FASHION|NEW,,dlvr.it/QJXXfm,https://t.co/HaXgZFnxNH,http://dlvr.it/QJXXfm,http://pbs.twimg.com/media/DXV0Ql4VwAAAzcl.jpg,https://t.co/eaBZKnJyzk,https://twitter.com/MercorOrg/status/969809125344387072/photo/1,photo,http://pbs.twimg.com/media/DXV0Ql4VwAAAzcl.jpg,https://t.co/eaBZKnJyzk,https://twitter.com/MercorOrg/status/969809125344387072/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
969809116796350465,2018-03-03T05:38:06Z,564041052,MeloniFulvio,#DealOfTheDay #FASHION #NEW High Quality Metal Frame Anti-Fatigue Glasses Folding Slim Reading Glasses Anti-reflection Presbyopic Eyeglasses KC501-503 https://t.co/QA1eVwsrgq https://t.co/U7yGYrmhZo,dlvr.it,,,,FALSE,FALSE,0,0,DealOfTheDay|FASHION|NEW,,dlvr.it/QJXXXQ,https://t.co/QA1eVwsrgq,http://dlvr.it/QJXXXQ,http://pbs.twimg.com/media/DXV0QEHU8AA4KAE.jpg,https://t.co/U7yGYrmhZo,https://twitter.com/MeloniFulvio/status/969809116796350465/photo/1,photo,http://pbs.twimg.com/media/DXV0QEHU8AA4KAE.jpg,https://t.co/U7yGYrmhZo,https://twitter.com/MeloniFulvio/status/969809116796350465/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
969807995289747456,2018-03-03T05:33:38Z,55929175,HenYay,"And for a spy thriller, I was bored by the (long) film most of the time. Some of that was fatigue coming off of work, but yeah, the film was not well paced, nor did it have a lot of action or intrigue.",Twitter for Android,969756550603489285,55929175,HenYay,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969806922873556992,2018-03-03T05:29:23Z,790452421646553088,heris1984,"A Cruise on the Amazon in Peru Makes It Easy to Unplug | AFAR https://t.co/Xm4THzLLiN",Scoop.it,,,,FALSE,FALSE,0,0,,,afar.com/magazine/the-c…,https://t.co/Xm4THzLLiN,https://www.afar.com/magazine/the-cure-for-social-media-fatigue-is-an-amazon-river-cruise?utm_medium=social&utm_source=twitter,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
969806669629874181,2018-03-03T05:28:22Z,780578892243361792,FieryIntuition,"@ChelseasHealthy I don't have the unusual bruising that I had with MDS so I'm leaning towards anemia. Skin is paler than usual and I've been fatigued and achy. Taking a higher than usual dose of iron in case, but then again, with the stomach flu, some symptoms could just be that.",Twitter for Android,969720795218952192,880039356034990080,ChelseasHealthy,FALSE,FALSE,0,0,,,,,,,,,,,,,,880039356034990080,ChelseasHealthy,en,,,,,,,,,,,|,|,|||||||,,
969806443489542144,2018-03-03T05:27:28Z,29416045,kylegoon,The Jazz lead 85-77 after three quarters. As much as Quin Snyder says fatigue is not a big factor — is it not?,TweetDeck,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
