status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
973015752595968000,2018-03-12T02:00:07Z,150803846,drunkmxnds,"I hardly ever get sick, but when I do I ache in every part of my body 😪",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json,Baltimore,"Baltimore, MD",city,United States,US,|,|,-76.7115205|-76.529443|-76.529443|-76.7115205|39.197211|39.197211|39.372215|39.372215,-76.62048175,39.284713
973014144101355525,2018-03-12T01:53:44Z,603925955,NealSilvester,"How did Oshana begin? Its taste first touched tongue as the pulp of the forbidden fruit, when desire first ached in the body. Then it burned in shame, for others did not ache as the eater ached. No, the rest were pure, undefiled, heavenly. 

All so ingested, so felt. https://t.co/xtBHBirC28",Twitter Web Client,,,,TRUE,FALSE,0,0,,,twitter.com/RadioFreeTom/s…,https://t.co/xtBHBirC28,https://twitter.com/RadioFreeTom/status/972922239640330241,,,,,,,,,,,en,972922239640330241,"And not just with our *political* culture, but our culture in general https://t.co/7diTLqLgt5",,,,,,,,,|,|,|||||||,,
973012288235065344,2018-03-12T01:46:21Z,94230998,sarahhaskinstri,"Thought the body was just weirdly sore from training but no, turns out it’s the virus kind of body ache with low grade fever....😢",TweetCaster for iOS,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973008266807664645,2018-03-12T01:30:23Z,3148454597,bethdollface,Once my body starts to ache that means no bueno 😷 I have a busy week 🤦🏼‍♀️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973000113282080768,2018-03-12T00:57:59Z,1096048885,bangishotyou,"Oh man, I finally slept. Must've only been two hours or so but that's still something.

And I managed to keep the food from earlier down. So I ate something else.

Just need this body ache to dull a little.",Twitter for Android,,,,FALSE,FALSE,10,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972978927634325504,2018-03-11T23:33:48Z,3301199840,missteecotton,I get a physical pain inside my chest and stomach when I think about everything that happened to @michaeljackson. Like a literal ache deep inside my body. I miss him beyond words. #kingofpop https://t.co/3v5bBHMzNi,Twitter Web Client,,,,FALSE,FALSE,15,7,kingofpop,,,,,http://pbs.twimg.com/media/DYC3JQ1U0AAklQ4.jpg,https://t.co/3v5bBHMzNi,https://twitter.com/missteecotton/status/972978927634325504/photo/1,photo,http://pbs.twimg.com/media/DYC3JQ1U0AAklQ4.jpg,https://t.co/3v5bBHMzNi,https://twitter.com/missteecotton/status/972978927634325504/photo/1,,54387680,michaeljackson,en,,,,,,,,,,,|,|,|||||||,,
972944799190970368,2018-03-11T21:18:11Z,1727152386,_Primetime252,I have a head ache and my whole body hurts. I’m on chill until May nfs,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972940276116340736,2018-03-11T21:00:12Z,837824627229405185,dearmrsnap,@MensHealthMag My husband had a heart attack with no symptoms.  You never know if an ache or pain could be something else. Time to listen to your body:),Twitter for Android,972907508657459200,25093616,MensHealthMag,FALSE,FALSE,0,0,,,,,,,,,,,,,,25093616,MensHealthMag,en,,,,,,,,,,,|,|,|||||||,,
972933729999040512,2018-03-11T20:34:12Z,130022363,SaSkii_FrenChie,"I'm so much pain, my body ache 😖",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972931083867127813,2018-03-11T20:23:41Z,2603390468,angrykittenpaws,"A thing that sucks: when you've been holding in resentment, anger, frustration, sadness, and when you finally let it out to someone you trust and feel better mentally, your body physically unclenches and you ache all over, physically",Twitter Web Client,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972905264826511360,2018-03-11T18:41:05Z,1115746717,veronicaleigh__,This cold makes my body ache,Twitter Lite,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972899532370571265,2018-03-11T18:18:18Z,805948592678727684,AlexisM2762,My body is starting to ache 😩,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972874193191649280,2018-03-11T16:37:37Z,462561437,Jasminnnnn_98,"Wow I slept about 3 hours last night, woke up sick, have a head ache, and I just wanna go to bed but apparently my body can’t sleep while the suns out",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972865541844230145,2018-03-11T16:03:14Z,1304329687,AshleyBeelzebub,"So I have a mild ear ache and when I rubbed my ear I got like a jolting pain in my ear canal and got really dizzy and almost fell over in an aisle. 

I'm fine now but like. What the fuck body.",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/0184f83510600ffd.json,Deptford,"Deptford, NJ",city,United States,US,|,|,-75.1720789|-75.075263|-75.075263|-75.1720789|39.76854|39.76854|39.861738|39.861738,-75.12367095,39.815139
972855340885831680,2018-03-11T15:22:42Z,19487932,treequeen,"Not a good morning.
I slept goofy... my ribs ache (broken ones) &amp; I'm short of breath.

I need a new body.",Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972838063771652096,2018-03-11T14:14:03Z,2730517409,naughty_angel40,"There’s a ache deep inside me
I can’t control it
It started in my mind
Teasing me
Then my body responded
The ache grows with intensity
Running through my body
Nipples tightening 
Warmth building
Wetness 
This storm has no where to go
All I can do is ride it out

😇",Twitter for iPhone,,,,FALSE,FALSE,5,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972836681173827584,2018-03-11T14:08:33Z,878380746,lo_rva18,I have gotten zero sleep because my body decided to be restless and ache 😔,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972830168224997377,2018-03-11T13:42:41Z,904451030301237250,MaryIvyProbus,"this morning and I need this break though I know that I may not like working tonight. I just remembered that I have some foot soak that I may just soak my body in, to relieve this ache in my legs and body.",Twitter Web Client,972828651094990850,904451030301237250,MaryIvyProbus,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972758184497635328,2018-03-11T08:56:38Z,797517020,YehhItsJenn_13,@alereyes___ This made my body ache LOLLLLLLLL,Twitter for Android,972757758087852032,354466844,alereyes___,FALSE,FALSE,1,0,,,,,,,,,,,,,,354466844,alereyes___,en,,,,,,,,,,,|,|,|||||||,,
972754056799277056,2018-03-11T08:40:14Z,412645301,ashxoelizabeth_,Worst headache &amp; body ache rn.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972733041297821696,2018-03-11T07:16:44Z,966878474181971968,kayorrico,lol wish my entire body didn’t ache after wearing heels for too long https://t.co/bcqf6a9ceo,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,http://pbs.twimg.com/media/DX_XiioX0AEl2Kf.jpg,https://t.co/bcqf6a9ceo,https://twitter.com/kayorrico/status/972733041297821696/photo/1,photo,http://pbs.twimg.com/media/DX_XiioX0AEl2Kf.jpg,https://t.co/bcqf6a9ceo,https://twitter.com/kayorrico/status/972733041297821696/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972720124842016768,2018-03-11T06:25:24Z,4184850395,dropdeadesu,@ihmerst Being and adult and getting older is just different body parts starting to ache for the rest of your life,Twitter for iPhone,972607233421819904,88581400,ihmerst,FALSE,FALSE,0,0,,,,,,,,,,,,,,88581400,ihmerst,en,,,,,,,,,,,|,|,|||||||,,
972716936269266944,2018-03-11T06:12:44Z,30827821,DatAshCray,"His body has been made new. May we rejoice in that while hearts ache from the loss of a friend, family member, classmate or teammate. Continue to #PrayCollinStrong for those who love him and lives are forever changed by him. https://t.co/FF8bcmVLrf",Twitter for iPhone,,,,TRUE,FALSE,94,19,PrayCollinStrong,,twitter.com/kierstin_jane/…,https://t.co/FF8bcmVLrf,https://twitter.com/kierstin_jane/status/958923391066624000,,,,,,,,,,,en,958923391066624000,literally how can the person going through all of this bs be the strongest of us all? i admire his strength and am so so proud to call him my little brother ❤️ #CollinStrong https://t.co/wx7PqkLeCU,,,,,,,,,|,|,|||||||,,
972714503392694272,2018-03-11T06:03:04Z,34267024,uniqui309,@OfficialSMoss Not me mt body ache since mt fall 😷😞😞🙌🙏💯🏡😴😴 can't sleep,Twitter for Android,972686777793232896,739590009783619584,OfficialSMoss,FALSE,FALSE,0,0,,,,,,,,,,,,,,739590009783619584,OfficialSMoss,en,,,,,,,,,,,|,|,|||||||,,
972708637981343744,2018-03-11T05:39:46Z,745558240558120960,irischairmane,body ache 😢,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972698134940930048,2018-03-11T04:58:01Z,821384824808153090,RealLouMontero,@rmharmon2004 Chamomile tea is great and rest. If its whole body ache I say a nice warm bath as hot as you can tolerate. Followed by the tea or brandy w some bed rest. Have u been stressing? For me when im stressing my whole.body is affected...,Twitter Lite,972598765143183361,2896134006,rmharmon2004,FALSE,FALSE,0,0,,,,,,,,,,,,,,2896134006,rmharmon2004,en,,,,,,,,,,,|,|,|||||||,,
972675798946795521,2018-03-11T03:29:16Z,207180005,Baby_itsDasiaVu,My body aches in places I never knew can ache. Is getting in shape really for me? https://t.co/6fsF1PofWm,Tweetlogix,,,,FALSE,FALSE,1,0,,,,,,http://pbs.twimg.com/media/DX-je9rXUAEU4Mj.jpg,https://t.co/6fsF1PofWm,https://twitter.com/Baby_itsDasiaVu/status/972675798946795521/photo/1,photo,http://pbs.twimg.com/media/DX-je9rXUAEU4Mj.jpg,https://t.co/6fsF1PofWm,https://twitter.com/Baby_itsDasiaVu/status/972675798946795521/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972641884215619584,2018-03-11T01:14:30Z,2331235144,whatsupsef,Wow my body sure does ache,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972619207425888268,2018-03-10T23:44:24Z,613629639,Georgiagordon8,Heart ache is actually physically brutal can my body stop telling me I'm sad. I know already.,Twitter for iPad,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972595397230301184,2018-03-10T22:09:47Z,966933985111633920,Jazzroyy_al,"Never give up on where you live. Don't settle. So much is possible and you don't have to tolerate #injuries #builtuptension or nagging body ache and pains. 🙅
#weightloss #weightlosstjourney #fitnessmotivation #inspire  #loseweightnowaskmehow #bodygoals #weightlossgoals #healthy https://t.co/mDj1QyUS5e",Twitter for Android,,,,FALSE,FALSE,1,0,injuries|builtuptension|weightloss|weightlosstjourney|fitnessmotivation|inspire|loseweightnowaskmehow|bodygoals|weightlossgoals|healthy,,,,,http://pbs.twimg.com/media/DX9aW6SVoAAIveg.jpg,https://t.co/mDj1QyUS5e,https://twitter.com/Jazzroyy_al/status/972595397230301184/photo/1,photo,http://pbs.twimg.com/media/DX9aW6SVoAAIveg.jpg,https://t.co/mDj1QyUS5e,https://twitter.com/Jazzroyy_al/status/972595397230301184/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972550196977528832,2018-03-10T19:10:10Z,38095850,SefaM,That sneeze that makes your body ache &lt;&lt;&lt; I better not get sick again smh,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972510589875556359,2018-03-10T16:32:47Z,552868582,nahhht_,I have a body ache and a sore throat!,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972487256593190918,2018-03-10T15:00:04Z,16993941,Apple_Snapple,"Call it psychological if you want but this is why I don’t go out and drink my immune system can’t handle it. I’m not hung over by any mean but I feel like I have the flu.. sneezing, headache, body ache, chills but I’m warm...",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972481778865680385,2018-03-10T14:38:18Z,3526156646,mcguitcrist,"Cheerdance,
u make mah body ache",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972463626115342336,2018-03-10T13:26:10Z,53341438,sallanvaara,"Currently enjoying a fever of 38,3 degrees, an upset stomach and an entire-body-ache. Moomin tissues and The Road to El Dorado, save me! 🤧😷😪 https://t.co/36Cd1KhCev",Twitter Web Client,972461826352013318,53341438,sallanvaara,FALSE,FALSE,3,0,,,,,,http://pbs.twimg.com/media/DX7ifTyWAAEkxP5.jpg,https://t.co/36Cd1KhCev,https://twitter.com/sallanvaara/status/972463626115342336/photo/1,photo,http://pbs.twimg.com/media/DX7ifTyWAAEkxP5.jpg,https://t.co/36Cd1KhCev,https://twitter.com/sallanvaara/status/972463626115342336/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972449822753067008,2018-03-10T12:31:19Z,17529292,VainerBuckle,Woke up to my boyfriend telling me how achey his body is from drinking last night and my body immediately started to ache and I started to feel nauseous and UGH being an empath SUCKS.,Twitter for Android,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972438966715715589,2018-03-10T11:48:11Z,736340993755078656,mrlunarivera,Woke up today and felt the smallest pop in my bone and next thing you know my my body starts to ache,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972428460441288704,2018-03-10T11:06:26Z,145461183,shuebsky,"second, this brain that thinks? is inside my head, and I am literally and physically stuck with my head, so im literally and physically, emotionally AND MENTALLY stuck with my thoughts

how do I stop my stomach ache? get my stomach off my body??",Twitter Web Client,972428090478444544,145461183,shuebsky,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972381558245089280,2018-03-10T08:00:04Z,735428774,_rileybrown13,I hate how adrenaline makes your muscles ache. like I was already scared and now my body hurts. thanks,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/579f9e4d93c529b1.json,Warren,"Warren, OH",city,United States,US,|,|,-80.894004|-80.7404848|-80.7404848|-80.894004|41.198089|41.198089|41.272574|41.272574,-80.8172444,41.2353315
972367773824249857,2018-03-10T07:05:17Z,842486926015848449,rad_sloth,When u stop moving &amp; the day catches up with ur body &amp; u just ache and wanna cry &amp; be held,Twitter for Android,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972327189986213890,2018-03-10T04:24:01Z,81511581,gayle_francis,"In other body fuckery news, my boobs are now so large as compared to my torso that wearing tank tops presses hard on my shoulders and makes me ache.",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972274790420500481,2018-03-10T00:55:48Z,828331777282367488,kiimberlyyi,My breast are so sore that it's making the rest of my body ache 😭,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972273630624149504,2018-03-10T00:51:12Z,883305932242825217,amanderpanderz,Is it possible to have a stomach ache because of stress? Lolol I feel like my body hates me for what I’m putting myself through mentally ☹️,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972222608451297282,2018-03-09T21:28:27Z,965659831188238337,CARSANEAGAIN,"@RelatabIePoems almost
for me
i only want to die cause the mental pain the body ache the time thats passed the sorrow i feel the empathy i have the what i need what i desire what would better
me just me i dont think so but i think i can find it if i seek it with all my heart and
leap the hurtles",Twitter Web Client,972221516564848640,592848274,RelatabIePoems,FALSE,FALSE,0,0,,,,,,,,,,,,,,592848274,RelatabIePoems,en,,,,,,,,,,,|,|,|||||||,,
972210458181685248,2018-03-09T20:40:10Z,1275656971,GreenTipGuy,"Does your body ache on #Friyay after a long week? Then be sure to get some cherries for some all natural #pain relief! 
https://t.co/5Le4hMHQMe",Hootsuite,,,,FALSE,FALSE,0,0,Friyay|pain,,youtube.com/watch?v=eWbR-8…,https://t.co/5Le4hMHQMe,https://www.youtube.com/watch?v=eWbR-8n2nsI&index=33&list=PLTLb3pXCnJEhIDB-RiXmKswzoJ68nkXVY,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972199643894505473,2018-03-09T19:57:12Z,788279216089333760,nicolem0922,"I'm so tired. I'm sooo fatigued and weak. I'm shaking. Why am I so nauseous. So dizzy. Is this the thyroid? Just the lupus? Or is this the kidneys that I fear. Living in the unknown. Curled up in bed freezing. Curled up in bed, body ache. Body ache. Body sore. Joint pain.",Twitter for Android,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972192544313536512,2018-03-09T19:28:59Z,21516912,tyravc,Why does my body have to ache 24/7????????,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972186645112946688,2018-03-09T19:05:33Z,336749277,EduaSpears,"@army_britneys i love all the album 💕👏🏼 is one of my favorites, really is hard choose five 🤔
1️⃣ Work B**ch
2️⃣ Passenger
3️⃣ Body Ache
4️⃣ Don’t Cry
5️⃣ Til it’s gone",Twitter for iPhone,972112433404813312,3162328008,army_britneys,FALSE,FALSE,1,0,,,,,,,,,,,,,,3162328008,army_britneys,en,,,,,,,,,,,|,|,|||||||,,
972180537828937730,2018-03-09T18:41:17Z,10958632,dgruetter,@cryoclaire242 I hear ya. Been Googling all kinds of ailments today.  Body ache. Skin sensitivity. Lump on the back of my neck. Weird stuff. Hoping it's just a crappy bed and pillow. Hope you can hear it soon. It's great. Amazing pixel art!,Twitter for Android,972171988650340354,1905408666,cryoclaire242,FALSE,FALSE,0,0,,,,,,,,,,,,,,1905408666,cryoclaire242,en,,,,,https://api.twitter.com/1.1/geo/id/0184f83510600ffd.json,Deptford,"Deptford, NJ",city,United States,US,|,|,-75.1720789|-75.075263|-75.075263|-75.1720789|39.76854|39.76854|39.861738|39.861738,-75.12367095,39.815139
972175503871295488,2018-03-09T18:21:16Z,2436335220,anicasts,"I'm horrible at being sick. I'm not well enough to work, but my body doesn't want to sleep, so I'm leaning up against a wall in my bed, feeling my body ache as this damned cold keeps its grip over me.",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
