status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
976320675047706625,2018-03-21T04:52:42Z,840526245968388096,MellowSenpai,"Tried to sleep earlier but now I have a huge head ache yeeHaw 👏👏
gottem boys howdie do",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976315497116585984,2018-03-21T04:32:08Z,308757726,nessa973,My ribs ache &amp; I can feel her head pressing on my 😩 any movement and I’m damn near in tears being aired out and having lightening crotch #thirdtrimester #help eviction notice is near little one!!,Twitter for iPhone,,,,FALSE,FALSE,0,0,thirdtrimester|help,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976313758661320704,2018-03-21T04:25:13Z,746772951115177984,delightfuldayze,I’ve had a head ache for like 4 hours now and I feel like I’m dying.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976307034718052353,2018-03-21T03:58:30Z,769318806745296896,minatozakimyoi,Head fcking ache again,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976305155980238850,2018-03-21T03:51:02Z,17597022,etclaws,@moodvintage What a head-ache!,Twitter for Android,975921624699625474,1915012974,moodvintage,FALSE,FALSE,0,0,,,,,,,,,,,,,,1915012974,moodvintage,en,,,,,,,,,,,|,|,|||||||,,
976301599294242821,2018-03-21T03:36:54Z,793330032,Lgdavis7987,@DCarr75 @derekcarrqb this past 24 hour been tough for me guys my body is ache and my knee and elbow and head and fingers last night after we went grocery shopping I come home and it was worse I got hot and got in tee shirt and short I got the cold chill in my body,Twitter Lite,,43213889,DCarr75,FALSE,FALSE,0,0,,,,,,,,,,,,,,43213889|2271284180,DCarr75|derekcarrqb,en,,,,,,,,,,,|,|,|||||||,,
976300241170264064,2018-03-21T03:31:30Z,60705712,Rachel_rjo,The struggle between not wanting your hair in your face or having a head ache from wearing your hair up. 😞,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976297894524338176,2018-03-21T03:22:11Z,3002422857,PulseTV_,I'M ABOUT TO DO A QUICK TEST STREAM TO SEE IF MY NEW SETTINGS ARE OK ALSO I HAVE A SPLITTING HEAD ACHE I THINK FROM @Lisky AND @MufasaEdits STREAM EARLIER,Twitter Web Client,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,781300065277251585|874670734957617153,Lisky|MufasaEdits,en,,,,,,,,,,,|,|,|||||||,,
976297397658599425,2018-03-21T03:20:12Z,1928888749,mandaaacx,I have a head ache Jesus isn't home yet I didn't make dinner and I'm just having a bad day..,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/9448f03c7db46f45.json,Willcox,"Willcox, AZ",city,United States,US,|,|,-109.8598845|-109.816552|-109.816552|-109.8598845|32.243014|32.243014|32.268009|32.268009,-109.83821825,32.2555115
976296008006041601,2018-03-21T03:14:41Z,708890409620148224,witchhbxtchh,"i️ sneezed and it made my throat, head and ear ache come back 10x worse lol",Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json,Pennsylvania,"Pennsylvania, USA",admin,United States,US,|,|,-80.519851|-74.689517|-74.689517|-80.519851|39.719801|39.719801|42.516072|42.516072,-77.604684,41.1179365
976271185062264832,2018-03-21T01:36:03Z,325390209,RealTyMonae,This head ache gotta go,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8a8002ffef902f59.json,Essex,"Essex, MD",city,United States,US,|,|,-76.489916|-76.381559|-76.381559|-76.489916|39.270065|39.270065|39.330308|39.330308,-76.4357375,39.3001865
976269191174148097,2018-03-21T01:28:08Z,2295608600,old_ass_t,Shout out to all the females who have more to offer other than pussy and a head ache‼️,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976260869280628736,2018-03-21T00:55:03Z,3125321929,HochstatterTera,I have such a bad head ache...,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976258473154547712,2018-03-21T00:45:32Z,2947559169,lovely_megss,I have the worst fucking head ache 😖,Twitter for iPhone,,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976250194969821184,2018-03-21T00:12:38Z,938218130,kyleconanan,@KuyaMoDeyb good head ache??,Twitter Lite,976249615266693121,1329855794,KuyaMoDeyb,FALSE,FALSE,0,0,,,,,,,,,,,,,,1329855794,KuyaMoDeyb,en,,,,,,,,,,,|,|,|||||||,,
976249124793323520,2018-03-21T00:08:23Z,840003526159933441,Audrey_marie_20,I have a major head ache rn,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1077f3afe6e2aa44.json,Harlingen,"Harlingen, TX",city,United States,US,|,|,-97.80185|-97.629315|-97.629315|-97.80185|26.135158|26.135158|26.257572|26.257572,-97.7155825,26.196365
976247491975897089,2018-03-21T00:01:54Z,327309897,DeidreNicolee,@celestelooove My head would ache if it looked like that too 👀,Twitter for iPhone,976224578430259201,552387131,celestelooove,FALSE,FALSE,4,0,,,,,,,,,,,,,,552387131,celestelooove,en,,,,,,,,,,,|,|,|||||||,,
976238649972002821,2018-03-20T23:26:46Z,970422619953606656,SandrynEwane,@Tweeta_lette @kuukuafouillard They will really kill themselves. What is so interesting is bambam is having her time with teddy A and they keep drinking Panadol for her head ache. Bammy u are a star.,Twitter for Android,976233303920533504,454697121,Tweeta_lette,FALSE,FALSE,2,0,,,,,,,,,,,,,,454697121|338386956,Tweeta_lette|kuukuafouillard,en,,,,,,,,,,,|,|,|||||||,,
976230381262397440,2018-03-20T22:53:55Z,859667012,martabeveridge,"Sagittarius, this month is a great time to be a bit of a head ache, but watch out for people who are in the office with the kids https://t.co/4I4UVBVMfK",Twitter for Android,,,,TRUE,FALSE,0,0,,,twitter.com/hankgreen/stat…,https://t.co/4I4UVBVMfK,https://twitter.com/hankgreen/status/976226655139057664,,,,,,,,,,,en,976226655139057664,"PREDICTIVE TEXT HOROSCOPE:

(Your Sign), this month is a great time to (predictive text), but watch out for people who (predictive text.)",,,,,,,,,|,|,|||||||,,
976225905180839936,2018-03-20T22:36:07Z,868944744017268738,chimairaCS,"Unsubbing to every youtuber and streamer who makes fortnite content. I can't stand that game and I don't even know why, makes my head ache.",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976224433198321666,2018-03-20T22:30:16Z,461667800,Brandyraveee,I have the biggest head ache,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976223231429500934,2018-03-20T22:25:30Z,832693918345023488,Kristyyy_T,If your other half is not a hustler they are a bill 😏 if they aren’t  💯 in every level they just a head ache,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976221784264593408,2018-03-20T22:19:45Z,343106161,HitAfterHitEnt,"WHAT IF YO' MOMMA GOT A HEAD ACHE AND WAS MADE INTO A MODERN DAY SLAVE BY YOUR STATES'S GUARDIAN 'SLAVE' SHIP PROGRAM WHAT WOULD YOU DO, WHY IF YOU ARE NEXT?  @realtalkjunkies VIVIDLY EXPRESSED ALL  THE HELL  THIS  HONORABLE ELDER AND MOTHER EXPERIENCED https://t.co/H5bF06FkJc",Twitter Web Client,,,,FALSE,FALSE,1,0,,,hitafterhitentertainment.com/story/249,https://t.co/H5bF06FkJc,https://hitafterhitentertainment.com/story/249,,,,,,,,,395413460,realtalkjunkies,en,,,,,,,,,,,|,|,|||||||,,
976219896320286720,2018-03-20T22:12:15Z,130887980,AshleyPinzino,This head ache 😖,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/744287a063f49fc0.json,St Joseph,"St Joseph, MO",city,United States,US,|,|,-94.903464|-94.7519089|-94.7519089|-94.903464|39.695403|39.695403|39.821255|39.821255,-94.82768645,39.758329
976217802989363202,2018-03-20T22:03:56Z,2895369719,SC4666,"@NPAS_SkyCop999 Battered and bruised, possibly a nice scar on my head but alive!  Going to ache tomorrow mind you!",Twitter for Android,976217533010403328,728082030,NPAS_SkyCop999,FALSE,FALSE,1,0,,,,,,,,,,,,,,728082030,NPAS_SkyCop999,en,,,,,,,,,,,|,|,|||||||,,
976217530233573376,2018-03-20T22:02:51Z,944630091912376321,sarahraya4,"i want more tattoos but i have no idea what else to add, and its causing a literal head ache",Twitter for iPhone,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976210744462082049,2018-03-20T21:35:53Z,2321730012,nutellatiff,Going to work with a head ache is the worst mf thing,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976203361262370817,2018-03-20T21:06:32Z,2467194798,pawsr31,Ever tie your hair so tight that you get a head ache and it feels like it’s about to pull your scalp back?! 😩,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/736e38a7d8ebe159.json,Pensacola,"Pensacola, FL",city,United States,US,|,|,-87.259577|-87.149742|-87.149742|-87.259577|30.399257|30.399257|30.510326|30.510326,-87.2046595,30.4547915
976194691837276160,2018-03-20T20:32:06Z,4498051572,juliy__16,This head ache is killing me ☹️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
