status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
973017381588160513,2018-03-12T02:06:36Z,26595863,hopkriswho,Fists are the best way to prove a point. But I do know that it’s happening too often and too many women and men for that matter are becoming statistics. Why? How do we combat this? I’m over it. I’m literally holding my feverish infant praying that both myself and my husband..,Twitter for iPhone,973016871275565062,26595863,hopkriswho,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973011453878898690,2018-03-12T01:43:02Z,422193811,KaraNSlade,"Much misery at Procter House tonight. I feel very feverish, and D threw up on his bed (but fortunately, not on mine).",Twitter for Android,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c833fbabba6fe48e.json,Princeton,"Princeton, NJ",city,United States,US,|,|,-74.710297|-74.6197593|-74.6197593|-74.710297|40.3249504|40.3249504|40.3743499|40.3743499,-74.66502815,40.34965015
973002736126930944,2018-03-12T01:08:24Z,2224226376,SleepyAddicts,@clotree @TalkTVwTiffany @MckeeveMichelle @GhostArtist1990 @SusanKBradford @xfilesaddict @kenseysmom @TigerKNC @jlrice033 @SalyerSteve @CindyGaitherPHX @Goraji_ @LenDiesel21 @PieterJKetelaar @PhantasticGeek @jonathanjstone0 @shughes0359 @cloneposter @babarts @NBCTimeless He looks feverish or something #TheWalkingDead,Twitter for iPhone,973002559471472640,374834456,clotree,FALSE,FALSE,3,0,TheWalkingDead,,,,,,,,,,,,,374834456|807795804|1645387304|734245842|2739446098|2993742572|46873234|169029656|328136381|331739409|912085040703533056|2167728871|281074455|111159497|403104101|24000256|1239244556|20895383|85883549|4795192662,clotree|TalkTVwTiffany|MckeeveMichelle|GhostArtist1990|SusanKBradford|xfilesaddict|kenseysmom|TigerKNC|jlrice033|SalyerSteve|CindyGaitherPHX|Goraji_|LenDiesel21|PieterJKetelaar|PhantasticGeek|jonathanjstone0|shughes0359|cloneposter|babarts|NBCTimeless,en,,,,,https://api.twitter.com/1.1/geo/id/bc3a38d3d5999b4b.json,Washington,"Washington, USA",admin,United States,US,|,|,-124.848975|-116.915989|-116.915989|-124.848975|45.543542|45.543542|49.0025023|49.0025023,-120.882482,47.27302215
972989520219029504,2018-03-12T00:15:53Z,18030414,DavidHoffmaster,"They build with feverish haste,
But make only the scaffold of their own execution. Dies Ignis",Cloudhopper,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972989261237706753,2018-03-12T00:14:51Z,3245393658,LIB__CRUSHER,@Fuktifino1 @RyanAFournier Nope. Crowd around her might as well be democrats supporting their candidate. Are you feverish?,Twitter for Android,972988998774939648,1630694509,Fuktifino1,FALSE,FALSE,0,0,,,,,,,,,,,,,,1630694509|166751745,Fuktifino1|RyanAFournier,en,,,,,,,,,,,|,|,|||||||,,
972989111932944385,2018-03-12T00:14:16Z,630521081,writtenbykelsey,"@Wheyen3 Now that you mention it, my friend did say she's feeling a bit feverish and is only seeing colors.",Twitter for iPhone,972988702573170689,29571289,Wheyen3,FALSE,FALSE,1,0,,,,,,,,,,,,,,29571289,Wheyen3,en,,,,,https://api.twitter.com/1.1/geo/id/4e542833600bca97.json,Amsterdam,"Amsterdam, NY",city,United States,US,|,|,-74.222596|-74.158646|-74.158646|-74.222596|42.918987|42.918987|42.977091|42.977091,-74.190621,42.948039
972944861358972930,2018-03-11T21:18:26Z,19968281,WritesRomances,"♡~His for the Tempting~♡
Feverish.
Forbidden.
Filthy.
https://t.co/11T3B0Pnd3  
Free with Kindle Unlimited!
#NewRelease #ASMSG #aga3 https://t.co/wserodzMhr",Twitter Web Client,,,,FALSE,FALSE,0,0,NewRelease|ASMSG|aga3,,smarturl.it/7x7lfh,https://t.co/11T3B0Pnd3,http://smarturl.it/7x7lfh,http://pbs.twimg.com/media/DYCYL2VX0AAeDDa.jpg,https://t.co/wserodzMhr,https://twitter.com/WritesRomances/status/972944861358972930/photo/1,photo,http://pbs.twimg.com/media/DYCYL2VX0AAeDDa.jpg,https://t.co/wserodzMhr,https://twitter.com/WritesRomances/status/972944861358972930/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972944665317126149,2018-03-11T21:17:39Z,19968281,WritesRomances,"♡~His for the Tempting~♡ https://t.co/sepPOUM33i  
Feverish.
Forbidden.
Filthy.
Free with Kindle Unlimited!
#ASMSG #NewRelease #RomHero https://t.co/Pfj2J4MIH2",Twitter Web Client,,,,FALSE,FALSE,0,5,ASMSG|NewRelease|RomHero,,smarturl.it/6ncp4c,https://t.co/sepPOUM33i,http://smarturl.it/6ncp4c,http://pbs.twimg.com/media/DYCYAZlWkAIcodm.jpg,https://t.co/Pfj2J4MIH2,https://twitter.com/WritesRomances/status/972944665317126149/photo/1,photo,http://pbs.twimg.com/media/DYCYAZlWkAIcodm.jpg,https://t.co/Pfj2J4MIH2,https://twitter.com/WritesRomances/status/972944665317126149/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972931017328791552,2018-03-11T20:23:25Z,867432317085773825,AvaSkovdottir,"For those on biologics and similar, do you find near the next dose you have a lot of active disease symptoms?

I'm due this week and am:

Feverish
Achy
Severe joint pain
Joint redness
Shivering
Very tired
It's like a bad flu + arthritis in 20 joints. I feel so bad I'm near tears.",Twitter for Android,,,,FALSE,FALSE,6,2,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972925147303866368,2018-03-11T20:00:05Z,595189702,WEATHERISHAPPEN,"WELL EYE WAS CUKING UP A 4CAST VID 4 U, BUT AFTR TH MOST FEVERISH VIZION FRUM UR WEATHER LORDS, ITS TOTES OBSOLETE. EYEL TREYE AGAN MONEVE

12-18"" OF TH DUMB WHITE STUFF ON FRIDAY

SNOWTOTESMAP &amp; #BOSTON #WEATHER #MAWX 4CAST COMING UP

#WEATHERISHAPPENING
https://t.co/lLX0V5KDwU",Twitter Web Client,,,,FALSE,FALSE,8,5,BOSTON|WEATHER|MAWX|WEATHERISHAPPENING,,WEATHERISHAPPENING.COM,https://t.co/lLX0V5KDwU,http://WEATHERISHAPPENING.COM,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
