status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
976304126773542914,2018-03-21T03:46:57Z,3092590642,theashleyriley,"We’re all super sick right now 🤢 BUT let me show you how to make the best flu fighting soup!

https://t.co/7wLWFaFnoy

#flu #NationalNappingDay https://t.co/KXVNb6polQ",Twitter for iPhone,,,,FALSE,FALSE,0,0,flu|NationalNappingDay,,youtu.be/THhG-TDM-Eg,https://t.co/7wLWFaFnoy,https://youtu.be/THhG-TDM-Eg,http://pbs.twimg.com/media/DYyHbVVV4AEMKPg.jpg,https://t.co/KXVNb6polQ,https://twitter.com/theashleyriley/status/976304126773542914/photo/1,photo,http://pbs.twimg.com/media/DYyHbVVV4AEMKPg.jpg,https://t.co/KXVNb6polQ,https://twitter.com/theashleyriley/status/976304126773542914/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3ff03b9d1ce7c69f.json,Aloha,"Aloha, OR",city,United States,US,|,|,-122.9045126|-122.839114|-122.839114|-122.9045126|45.466363|45.466363|45.516305|45.516305
976303700779020288,2018-03-21T03:45:15Z,4435143853,bobzillagwn,"@fishergirl39 Must be something going around 
 
#flu",Twitter for Android,976302308966375426,564802996,fishergirl39,FALSE,FALSE,0,0,flu,,,,,,,,,,,,,564802996,fishergirl39,en,,,,,,,,,,,|,|,|||||||
976293922723938305,2018-03-21T03:06:24Z,732369698680115201,ohcourtnay,"Dear #climatechange, #allergyseason, cold and #flu season, and anything and everything that would cause a runny nose, headache, or congestion- please I beg, give me a break 😩 https://t.co/ZleNE0eRzz",Twitter for iPhone,,,,FALSE,FALSE,0,0,climatechange|allergyseason|flu,,,,,http://pbs.twimg.com/tweet_video_thumb/DYx-I_nVwAAPsRK.jpg,https://t.co/ZleNE0eRzz,https://twitter.com/ohcourtnay/status/976293922723938305/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYx-I_nVwAAPsRK.jpg,https://t.co/ZleNE0eRzz,https://twitter.com/ohcourtnay/status/976293922723938305/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
976283546414473221,2018-03-21T02:25:10Z,439755370,TRSHOCK,"My immune system sucks so bad, #JosephKony wouldn't kidnap me. #Flu #Noreaster4",Twitter for Android,,,,FALSE,FALSE,1,0,JosephKony|Flu|Noreaster4,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
976277464438726656,2018-03-21T02:01:00Z,714876021745586176,VMDToday,"#INFOGRAPHIC: In response to the growing number of #dogs being diagnosed with #flu, @HenryScheinVet is offering veterinarians an online resource center where they can learn more about #canineflu and share information with clients. https://t.co/BIrggacJBW https://t.co/yOC9AavrP4",TweetDeck,,,,FALSE,FALSE,0,0,INFOGRAPHIC|dogs|flu|canineflu,,vmdtoday.com/news/resource-…,https://t.co/BIrggacJBW,http://www.vmdtoday.com/news/resource-center-provides-dog-flu-updates-and-education,http://pbs.twimg.com/media/DYwRdV3WsAAx4PF.jpg,https://t.co/yOC9AavrP4,https://twitter.com/VMDToday/status/976277464438726656/photo/1,photo,http://pbs.twimg.com/media/DYwRdV3WsAAx4PF.jpg,https://t.co/yOC9AavrP4,https://twitter.com/VMDToday/status/976277464438726656/photo/1,,202432768,HenryScheinVet,en,,,,,,,,,,,|,|,|||||||
976276929773891585,2018-03-21T01:58:53Z,18140573,greenyourclean,8 Secret Hiding Spots of a Cold Or Flu Virus as seen on @drlaura https://t.co/BjWPpGWAiT #green #cleaning #flu #drlaura https://t.co/IummZN4rxU,Recycle Updates,,,,FALSE,FALSE,0,1,green|cleaning|flu|drlaura,,bit.ly/2n5qPap,https://t.co/BjWPpGWAiT,http://bit.ly/2n5qPap,http://pbs.twimg.com/media/DYxusYTWsAEly1Z.png,https://t.co/IummZN4rxU,https://twitter.com/greenyourclean/status/976276929773891585/photo/1,photo,http://pbs.twimg.com/media/DYxusYTWsAEly1Z.png,https://t.co/IummZN4rxU,https://twitter.com/greenyourclean/status/976276929773891585/photo/1,,8558762,drLaura,en,,,,,,,,,,,|,|,|||||||
976272138339528704,2018-03-21T01:39:50Z,18542189,MCorey321,@omniptsajaguars I had to cancel my Washington D.C trip because I’m dealing with the #flu I’m planning to attend the #Parkland March which will be just as big! I hope to be better. Would love to get Omni crew together. Sign up https://t.co/kJCOl7NtDZ https://t.co/3QFPYe1iWM,Twitter for iPhone,,4867015510,omniptsajaguars,FALSE,FALSE,0,0,flu|Parkland,,facebook.com/events/8176130…,https://t.co/kJCOl7NtDZ,https://www.facebook.com/events/817613001755489/?ti=icl,http://pbs.twimg.com/media/DYxqVCHVoAEE3i0.jpg,https://t.co/3QFPYe1iWM,https://twitter.com/MCorey321/status/976272138339528704/photo/1,photo,http://pbs.twimg.com/media/DYxqVCHVoAEE3i0.jpg,https://t.co/3QFPYe1iWM,https://twitter.com/MCorey321/status/976272138339528704/photo/1,,4867015510,omniptsajaguars,en,,,,,,,,,,,|,|,|||||||
976269521140043776,2018-03-21T01:29:26Z,3283616258,ronsmithmipower,Flu Shots and No Needles!! https://t.co/UAflvKjMw5 Go HERE 2C How! #organic #health #stayfit #fitness #mlm #flu https://t.co/K2HPoc3jgT,The Social Jukebox,,,,FALSE,FALSE,0,0,organic|health|stayfit|fitness|mlm|flu,,bit.ly/RS-MI,https://t.co/UAflvKjMw5,http://bit.ly/RS-MI,http://pbs.twimg.com/media/DYxn9G_U8AA2MEq.jpg,https://t.co/K2HPoc3jgT,https://twitter.com/ronsmithmipower/status/976269521140043776/photo/1,photo,http://pbs.twimg.com/media/DYxn9G_U8AA2MEq.jpg,https://t.co/K2HPoc3jgT,https://twitter.com/ronsmithmipower/status/976269521140043776/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
976265659003916288,2018-03-21T01:14:05Z,4124940080,AncientInfusion,"One still has to be careful about the flu &amp; becoming sick.

Try our Ancient Thieves oil &amp; our bronchitis essential oil with our diffuser! https://t.co/5UQz1sjRxk 

#Bronchitis ~ https://t.co/u3pQhtP4oj #health #AllNatural #sickness #Flu #FluSymptons https://t.co/B5x6Q3JkUW",Twitter for Android,,,,FALSE,FALSE,0,1,Bronchitis|health|AllNatural|sickness|Flu|FluSymptons,,Ancient-Infusions.com|bit.ly/BronchitisRoll…,https://t.co/5UQz1sjRxk|https://t.co/u3pQhtP4oj,http://Www.Ancient-Infusions.com|http://bit.ly/BronchitisRollOn,http://pbs.twimg.com/media/DYxkcLOVQAEIWCc.jpg,https://t.co/B5x6Q3JkUW,https://twitter.com/AncientInfusion/status/976265659003916288/photo/1,photo,http://pbs.twimg.com/media/DYxkcLOVQAEIWCc.jpg,https://t.co/B5x6Q3JkUW,https://twitter.com/AncientInfusion/status/976265659003916288/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
976253924989652994,2018-03-21T00:27:28Z,424711422,LotusOak,"#STUDY: Failure of #Flu A #Vaccine to Protect Healthy Children Aged 6-24 months

https://t.co/2VI7i5BdkN https://t.co/Md60llK6sr",LotusOak,,,,FALSE,FALSE,4,4,STUDY|Flu|Vaccine,,ncbi.nlm.nih.gov/pubmed/15056235,https://t.co/2VI7i5BdkN,https://www.ncbi.nlm.nih.gov/pubmed/15056235,http://pbs.twimg.com/media/DYxZxSLX4AINdKO.jpg,https://t.co/Md60llK6sr,https://twitter.com/LotusOak/status/976253924989652994/photo/1,photo,http://pbs.twimg.com/media/DYxZxSLX4AINdKO.jpg,https://t.co/Md60llK6sr,https://twitter.com/LotusOak/status/976253924989652994/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
