status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
973028570116362240,2018-03-12T02:51:03Z,159529209,drgarynull,Study: Vitamin D Is More Effective Than Flu Vaccine https://t.co/QTBB0fGocq,Facebook,,,,FALSE,FALSE,0,0,,,fb.me/15kbRS83c,https://t.co/QTBB0fGocq,https://fb.me/15kbRS83c,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973020008405176320,2018-03-12T02:17:02Z,5723252,boredgirl260,"The Universal Flu Vaccine Is Still A Pipe Dream for Now, FDA Chief Says https://t.co/NAiuecYSa4",Twitter Web Client,,,,FALSE,FALSE,0,1,,,gizmodo.com/the-universal-…,https://t.co/NAiuecYSa4,https://gizmodo.com/the-universal-flu-vaccine-is-still-a-pipe-dream-for-now-1823657193,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
973003419769298944,2018-03-12T01:11:07Z,783753942047989760,DrTamikaPeds,"Will the 2018 flu vaccine be effective against the deadly virus? | health | Hindustan Times https://t.co/3eJYXBcqTO",Crowdfire - Go Big,,,,FALSE,FALSE,0,0,,,crwd.fr/2oXl51s,https://t.co/3eJYXBcqTO,http://crwd.fr/2oXl51s,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972993625520001024,2018-03-12T00:32:12Z,1221596822,DavidHyder2,"But how effective is the perrenial vaccine?Check out this quote: ""Spanish flu epidemic of 1918, which killed…"" - ""Warnings:…"" https://t.co/ahi1iuTgWU https://t.co/dbyClDEkgw",Twitter for Android,,,,FALSE,FALSE,0,0,,,a.co/1nd3MbI,https://t.co/ahi1iuTgWU,http://a.co/1nd3MbI,http://pbs.twimg.com/media/DYDEiwWXUAE1cQf.jpg,https://t.co/dbyClDEkgw,https://twitter.com/DavidHyder2/status/972993625520001024/photo/1,photo,http://pbs.twimg.com/media/DYDEiwWXUAE1cQf.jpg,https://t.co/dbyClDEkgw,https://twitter.com/DavidHyder2/status/972993625520001024/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5fb04b3fffc3ad07.json,Petersburg,"Petersburg, VA",city,United States,US,|,|,-77.44753|-77.336123|-77.336123|-77.44753|37.171162|37.171162|37.244906|37.244906,-77.3918265,37.208034
972989632840265728,2018-03-12T00:16:20Z,848681497,convocondiment,"@ModernNurseMag Where I've been its not mandatory. One can opt not to get the vaccine, but then you have to wear a mask all flu season. I don't think wearing a mask is so bad; and I'm not against the flu shot. *shrugs*",Twitter Web Client,972973324178546690,3379128963,ModernNurseMag,FALSE,FALSE,0,0,,,,,,,,,,,,,,3379128963,ModernNurseMag,en,,,,,,,,,,,|,|,|||||||,,
972985529338867714,2018-03-12T00:00:02Z,723894692702621701,haloarmanage,"Despite push for a universal flu vaccine, the 'holy grail' stays out of reach https://t.co/82WD9kbcsa via @statnews #healthcare #fluseason https://t.co/WykwDOPDjK",eClincher,,,,FALSE,FALSE,0,0,healthcare|fluseason,,bit.ly/2D0kKPQ,https://t.co/82WD9kbcsa,http://bit.ly/2D0kKPQ,http://pbs.twimg.com/media/DYC9LqdWkAIjXf3.jpg,https://t.co/WykwDOPDjK,https://twitter.com/haloarmanage/status/972985529338867714/photo/1,photo,http://pbs.twimg.com/media/DYC9LqdWkAIjXf3.jpg,https://t.co/WykwDOPDjK,https://twitter.com/haloarmanage/status/972985529338867714/photo/1,,3290364847,statnews,en,,,,,,,,,,,|,|,|||||||,,
972974967477321728,2018-03-11T23:18:03Z,92435279,ssfrigerio,"@verybloggybeth Let me tell you, I’ve never come down with the flu when I’ve had the shot. I have had the flu when I didn’t, and it was awful. And I always get pneumonia after the flu, too. Line me up for the vaccine every damn time.",Twitter for iPhone,972969868461879296,15622371,verybloggybeth,FALSE,FALSE,1,0,,,,,,,,,,,,,,15622371,verybloggybeth,en,,,,,,,,,,,|,|,|||||||,,
972969192893943810,2018-03-11T22:55:07Z,116289807,SNCCLA,"Why next year's flu vaccine will be lousy, too - KVOA | https://t.co/h610LVvgjW | Tucson, Arizona https://t.co/wHvvLzAxp0 drift = missed guess again",Hootsuite,,,,FALSE,FALSE,0,2,,,KVOA.com|ow.ly/ePOm30iBBJ6,https://t.co/h610LVvgjW|https://t.co/wHvvLzAxp0,http://KVOA.com|http://ow.ly/ePOm30iBBJ6,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972959266154967040,2018-03-11T22:15:40Z,726128809104146432,lcook74,@FoxNews I want a better name &amp; try to do better then you guys did on this years flu vaccine it missed &amp; people died. So no new disease until you get up to speed on the flu vaccine. Thanks,Twitter for iPhone,972958210796736512,1367531,FoxNews,FALSE,FALSE,0,0,,,,,,,,,,,,,,1367531,FoxNews,en,,,,,,,,,,,|,|,|||||||,,
972959098932158465,2018-03-11T22:15:00Z,27648004,CardiologyToday,"ICYMI: #Flu #Vaccine lowers risk for death in patients with #heartfailure 
https://t.co/ZvaTrUunOn
@ACCmediacenter @ACCinTouch #ACC18 https://t.co/77EcAlB3Ch",TweetDeck,,,,FALSE,FALSE,1,1,Flu|Vaccine|heartfailure|ACC18,,bit.ly/2FB1Fpy,https://t.co/ZvaTrUunOn,http://bit.ly/2FB1Fpy,http://pbs.twimg.com/media/DYBwFUsW0AAkHQj.jpg,https://t.co/77EcAlB3Ch,https://twitter.com/CardiologyToday/status/972959098932158465/photo/1,photo,http://pbs.twimg.com/media/DYBwFUsW0AAkHQj.jpg,https://t.co/77EcAlB3Ch,https://twitter.com/CardiologyToday/status/972959098932158465/photo/1,,23995096|32463503,ACCmediacenter|ACCinTouch,en,,,,,,,,,,,|,|,|||||||,,
972957455725588480,2018-03-11T22:08:28Z,3374126201,Joe_America1776,"""WELL, GOOD: Flu vaccine grown without eggs provided measurably better protection this season, FDA s…""  https://t.co/WV5dlhbiwF #TCOT #MAGA #PJNET #RedNationRising #NotABot",Twitter for iPhone,,,,FALSE,FALSE,0,0,TCOT|MAGA|PJNET|RedNationRising|NotABot,,pjmedia.com/instapundit/29…,https://t.co/WV5dlhbiwF,https://pjmedia.com/instapundit/290907/,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972951592684150784,2018-03-11T21:45:10Z,334287162,UChicagoITM,Flu season is almost over. Check out how the @US_FDA uses data from this year's #flu to help create a #vaccine to keep you #healthy next year. @PopSci https://t.co/6B6UFrGmaA https://t.co/8340JW15m0,Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine|healthy,,bit.ly/2FgXY84,https://t.co/6B6UFrGmaA,http://bit.ly/2FgXY84,http://pbs.twimg.com/media/DYCeUF2XcAAFepi.jpg,https://t.co/8340JW15m0,https://twitter.com/UChicagoITM/status/972951592684150784/photo/1,photo,http://pbs.twimg.com/media/DYCeUF2XcAAFepi.jpg,https://t.co/8340JW15m0,https://twitter.com/UChicagoITM/status/972951592684150784/photo/1,,208120290|19722699,US_FDA|PopSci,en,,,,,,,,,,,|,|,|||||||,,
972948942378938372,2018-03-11T21:34:39Z,239003150,gen2vax,"Flu vaccine grown without eggs provided measurably better protection this season, FDA says https://t.co/EMSHq0RfJr via @statnews",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,statnews.com/2018/03/09/cel…,https://t.co/EMSHq0RfJr,https://www.statnews.com/2018/03/09/cell-culture-flu-vaccine-flucelvax/,,,,,,,,,3290364847,statnews,en,,,,,,,,,,,|,|,|||||||,,
972948811084689408,2018-03-11T21:34:07Z,239003150,gen2vax,"Despite push for a universal flu vaccine, the ‘holy grail’ stays out of reach https://t.co/IBf6NXJ2Di via @statnews",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,statnews.com/2018/03/05/uni…,https://t.co/IBf6NXJ2Di,https://www.statnews.com/2018/03/05/universal-flu-vaccine-elusive/,,,,,,,,,3290364847,statnews,en,,,,,,,,,,,|,|,|||||||,,
972947773850050561,2018-03-11T21:30:00Z,64506942,SDCountyHHSA,The flu can affect anyone. The best way to protect yourself and those around you is to receive the vaccine. https://t.co/Is4Z2z0KuD https://t.co/Ren0HA4W25,TweetDeck,,,,FALSE,FALSE,0,1,,,sdiz.org,https://t.co/Is4Z2z0KuD,http://sdiz.org,http://pbs.twimg.com/media/DXygrXoUMAAlJox.jpg,https://t.co/Ren0HA4W25,https://twitter.com/SDCountyHHSA/status/972947773850050561/photo/1,photo,http://pbs.twimg.com/media/DXygrXoUMAAlJox.jpg,https://t.co/Ren0HA4W25,https://twitter.com/SDCountyHHSA/status/972947773850050561/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
972941413443780608,2018-03-11T21:04:43Z,864958799836205056,javii_jr,This flu season is no joke! Had to call off work almost all week &amp; am currently at Urgent Care. So much for the flu vaccine 🤧 😷 😒,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972940274346479622,2018-03-11T21:00:12Z,421275603,skepticalraptor,Healthcare worker #flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr22xpP #religion #VaccinesWork,Buffer,,,,FALSE,FALSE,3,2,flu|religion|VaccinesWork,,tinyurl.com/y7omulye,https://t.co/Fbhvr22xpP,http://tinyurl.com/y7omulye,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
972933914842009600,2018-03-11T20:34:56Z,198626806,badgerfem,@OccuWorld Big Pharma must have had a surplus of flu vaccine which does not work,Twitter for Android,972930027015852032,1179710990,OccuWorld,FALSE,FALSE,0,0,,,,,,,,,,,,,,1179710990,OccuWorld,en,,,,,,,,,,,|,|,|||||||,,
